Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_category_basedmarkersize10_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,10,0.9227274085596582,0.3248145580291748,0.9227523714410213,0.447617769241333,0.9320443965024322,2.6920766830444336,0.9569574926207856,0.30761122703552246,0.9650674152150533,0.30803632736206055,0.9727363176145964,0.31694555282592773,0.9937771198950052,2.062208414077759,0.925264960114683,0.3105354309082031,0.9858211500650876,0.31835174560546875,1.0,0.503974437713623,1.0,0.31740283966064453,1.0,2.2252774238586426,1.0,0.10169363021850586,8,0.10473489761352539,0.0,0.11272263526916504,0.024724847397182913,0.01849961280822754,22.43971859032174,0.0009167194366455078,0.005868156585162753,2.48972225189209,0,0,[]
figure_category_basedmarkersize20_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,20,0.8943842283185772,0.3520200252532959,0.8955794703531239,0.4457254409790039,0.9096249090688794,0.9559848308563232,0.9412482607017091,0.3151822090148926,0.9521844922760332,0.3064854145050049,0.9625161329832417,1.9823124408721924,0.9910599429347388,0.3459358215332031,0.8969505302766473,0.3214752674102783,0.9789000358726953,0.3016691207885742,1.0,2.108811855316162,1.0,0.32965588569641113,1.0,0.3132166862487793,1.0,0.10383129119873047,42,0.10077190399169922,0.0,1.806929588317871,0.024724847397182913,0.018898963928222656,22.43971859032174,0.0011086463928222656,0.00896375724712063,0.7424726486206055,0,0,[]
figure_category_basedmarkersize50_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,50,0.8786959598739564,0.34017467498779297,0.8790695237811196,0.4487326145172119,0.8979355940413546,0.9550480842590332,0.9323584149690529,2.062725067138672,0.9446032514462642,0.3170294761657715,0.9564478120440836,0.3116335868835449,0.9861939778895715,0.307070255279541,0.8762079886986248,2.6508493423461914,0.9777496329926003,0.31627964973449707,1.0,0.5059688091278076,1.0,0.3115687370300293,1.0,0.33873844146728516,1.0,1.8548102378845215,117,0.1072854995727539,0.0,0.10295629501342773,0.024724847397182913,0.017994403839111328,22.43971859032174,0.0020046234130859375,0.011627135791132665,0.7910752296447754,0,0,[]
figure_ascendingmarkersize10_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,10,0.9227274085596587,0.3375279903411865,0.9227523714410213,2.1976659297943115,0.9320443965024322,0.9384818077087402,0.9569574926207854,0.3082132339477539,0.9650674152150533,0.3199191093444824,0.9727363176145964,0.31890416145324707,0.9937771198950052,2.1377220153808594,0.9252649601146827,0.322542667388916,0.9858211500650959,0.3214144706726074,1.0,0.5261995792388916,1.0,0.34107160568237305,1.0,2.129359722137451,1.0,0.10977339744567871,8,0.10976529121398926,0.0,0.10968685150146484,0.02472484739718291,0.019981861114501953,22.43971859032174,0.0020258426666259766,0.005868156585162753,0.8836750984191895,0,0,[]
figure_ascendingmarkersize20_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,20,0.8949810246923215,2.186781406402588,0.8955818736052107,0.4406445026397705,0.9092575756030946,0.9707515239715576,0.941222735727162,0.3324112892150879,0.9521710718471883,0.31419801712036133,0.962508751193126,2.137770175933838,0.9907896386903173,0.28242921829223633,0.8968526803640041,0.31015443801879883,0.9806049419943833,0.32908010482788086,1.0,0.5065622329711914,1.0,2.1500627994537354,1.0,0.31627392768859863,1.0,0.10075569152832031,42,0.10454916954040527,0.0,0.10477542877197266,0.02472484739718291,0.018825054168701172,22.43971859032174,0.0020029544830322266,0.00896375724712063,2.6020350456237793,0,0,[]
figure_ascendingmarkersize50_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,50,0.8795877329615543,0.35176706314086914,0.879081101023597,0.45177340507507324,0.8971370317276048,0.9653162956237793,0.9322408012745689,0.35542750358581543,0.9445443620548558,2.110511064529419,0.9564119305574403,0.31359410285949707,0.9859842397331537,0.30306100845336914,0.8763546182237463,0.3120455741882324,0.9804912186687349,1.9429974555969238,1.0,0.5401225090026855,1.0,0.30721592903137207,1.0,0.3139629364013672,1.0,0.10355997085571289,117,1.7891125679016113,0.0,0.10124754905700684,0.02472484739718291,0.01814889907836914,22.43971859032174,0.001020669937133789,0.011627135791132665,0.7857449054718018,0,0,[]
figure_descendingmarkersize10_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,10,0.9102616812209581,0.32691454887390137,0.92364905231011,0.43340396881103516,0.9654334551173365,2.667206287384033,0.9127129844924833,0.29862451553344727,0.9307246417312339,0.30217719078063965,0.9463254167846626,0.29340338706970215,0.9937771198950052,0.2736353874206543,0.9585032761035717,1.9469046592712402,0.9797567270726679,0.30388593673706055,1.0,0.48688673973083496,1.0,0.3058009147644043,1.0,0.30442094802856445,1.0,1.7609257698059082,8,0.10256314277648926,0.0,0.10303735733032227,0.02472484739718291,0.01811385154724121,22.43971859032174,0.0020399093627929688,0.005868156585162753,0.7269268035888672,0,0,[]
figure_descendingmarkersize20_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,20,0.8786756411981502,0.3350656032562256,0.8967157775854193,0.43564486503601074,0.9527204412846336,2.7370803356170654,0.8847129825523138,0.3008999824523926,0.9079104511059316,0.2939491271972656,0.9282158319706397,0.29731273651123047,0.9910599429347388,0.290651798248291,0.9394877382482586,1.931626558303833,0.9709191815576769,0.3226602077484131,1.0,0.4832432270050049,1.0,0.299257755279541,1.0,0.3233802318572998,1.0,1.858130693435669,42,0.1028139591217041,0.0,0.10277128219604492,0.02472484739718291,0.01702594757080078,22.43971859032174,0.002500295639038086,0.00896375724712063,0.7344071865081787,0,0,[]
figure_descendingmarkersize50_fisheries_clusteredByHarvestRule_GlimmerMDS_2,fisheries_clusteredByHarvestRule_GlimmerMDS_2,121,11,50,0.8577280492223642,0.32552313804626465,0.87873200167813,2.3071787357330322,0.9439692224131402,0.9511284828186035,0.86637496337373,0.29938769340515137,0.8928259578277569,0.3014347553253174,0.9161978515528728,0.3049354553222656,0.989150143439459,2.0081288814544678,0.9261293213978493,0.30488061904907227,0.9645594318489722,0.3067967891693115,1.0,0.49836301803588867,1.0,0.326387882232666,1.0,2.4373631477355957,1.0,0.10348701477050781,117,0.10272836685180664,0.0,0.09879636764526367,0.02472484739718291,0.019100427627563477,22.43971859032174,0.0015268325805664062,0.011627135791132665,0.7797737121582031,0,0,[]
figure_category_basedmarkersize10_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,10,0.8040806437224409,2.217308282852173,0.7846789424725167,0.32604312896728516,0.7772076173726229,0.815201997756958,0.8018128492105149,0.3152635097503662,0.7880715406322751,1.912489891052246,0.7859636868703093,0.3176407814025879,0.9421312203694971,0.3117246627807617,0.8014715000163914,0.3090183734893799,0.8174717680235816,0.31653356552124023,0.792785790370029,4.156091690063477,0.7849465783024726,2.0451278686523438,0.7662123126877892,0.3603053092956543,0.996,0.15134382247924805,341,0.10536742210388184,0.0,0.09887576103210449,0.02545963570557626,0.0979466438293457,9.051713825328822,0.007932662963867188,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 6, 'number': 1}]"
figure_category_basedmarkersize20_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,20,0.636966748598113,0.36362147331237793,0.6131205516991249,0.35460638999938965,0.5896804037950797,0.8528389930725098,0.6320523519422461,0.3510019779205322,0.6156097939946988,1.9636809825897217,0.6112394349615067,0.31596970558166504,0.825423806328185,0.3146708011627197,0.6400067212395415,0.31412553787231445,0.6515825726379334,0.319427490234375,0.6143202505945219,5.755972862243652,0.6082640672496167,0.34491968154907227,0.6002296033069878,0.34967756271362305,0.996,0.2101607322692871,1792,0.11307621002197266,0.0,1.7576632499694824,0.02545963570557626,0.0998830795288086,9.051713825328822,0.007816314697265625,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 6, 'number': 1}]"
figure_category_basedmarkersize50_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,50,0.43912505818831227,0.3659389019012451,0.4182714450032684,0.3573415279388428,0.3888756532661507,0.8613705635070801,0.4352905924269661,2.207977294921875,0.4209993651527659,0.3403034210205078,0.41639942847315103,0.34095239639282227,0.6081624817856801,0.34033632278442383,0.44215302273757506,0.3437809944152832,0.45693576549179094,2.0569348335266113,0.4210354474816922,4.177631616592407,0.4191979343979628,0.3725137710571289,0.3960911219589791,0.3769657611846924,0.996,0.31928491592407227,8594,0.12469959259033203,0.0,1.8577063083648682,0.02545963570557626,0.09924793243408203,9.051713825328822,0.008030176162719727,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 6, 'number': 1}]"
figure_ascendingmarkersize10_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,10,0.8391168073345099,0.33388257026672363,0.7897910525260293,0.3392980098724365,0.7300638030132491,0.8638207912445068,0.8361764308012883,2.043830156326294,0.8031562003633902,0.31057000160217285,0.8001031623496961,0.31388068199157715,0.941686169365081,0.3045203685760498,0.8270900295085275,0.31185317039489746,0.8908159459557285,1.9919795989990234,0.8446163663571435,4.377528667449951,0.8310954512533173,0.3694775104522705,0.7643785444303545,0.3669395446777344,0.996,0.15913152694702148,341,2.087831735610962,0.0,0.0977017879486084,0.025459635705576255,0.09670066833496094,9.05171382532882,0.007004261016845703,-,15,2,2,"[{'category': 6, 'number': 1}, {'category': 3, 'number': 1}]"
figure_ascendingmarkersize20_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,20,0.683423921749837,0.35424065589904785,0.6189389269188041,0.3421366214752197,0.5440869803154433,0.8436439037322998,0.6808040850380229,2.0714259147644043,0.636865522371436,0.312053918838501,0.6324190238685906,0.3215909004211426,0.8262719082929006,0.31246519088745117,0.6702529390588097,0.31508755683898926,0.7544351452706295,2.0864920616149902,0.6872019138415746,4.201811075210571,0.676471824552461,0.3918006420135498,0.6069753946949774,0.38427734375,0.996,0.20783185958862305,1792,1.9503474235534668,0.0,0.10342240333557129,0.025459635705576255,0.09847640991210938,9.05171382532882,0.007972955703735352,-,15,2,2,"[{'category': 6, 'number': 1}, {'category': 3, 'number': 1}]"
figure_ascendingmarkersize50_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,50,0.4889073690164598,0.719167947769165,0.42424347356080605,0.40765953063964844,0.35093805414766754,3.230868101119995,0.4863579157871899,0.3556990623474121,0.4420961820014253,0.35527968406677246,0.43732291238708443,0.36144042015075684,0.6089886801913347,0.35295796394348145,0.47456474962851924,2.3060505390167236,0.5790683015643284,0.36218905448913574,0.4999569960474519,4.34037971496582,0.4894361141939685,0.4032115936279297,0.41048070403675907,0.40184950828552246,0.996,0.31845998764038086,8594,2.2356841564178467,0.0,0.10643649101257324,0.025459635705576255,0.1033639907836914,9.05171382532882,0.007252931594848633,-,15,2,2,"[{'category': 6, 'number': 1}, {'category': 3, 'number': 1}]"
figure_descendingmarkersize10_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,10,0.7701810866066955,0.3604762554168701,0.7818772029085526,0.3369405269622803,0.8086719109030833,2.7726848125457764,0.7690086146364721,0.3302748203277588,0.7764467741513259,0.3240649700164795,0.7722782193691748,0.3284146785736084,0.9421312203694971,0.3215785026550293,0.7743065898366747,2.27178692817688,0.7749260547309873,0.32897377014160156,0.7510277892167766,4.207092046737671,0.7497952682338914,0.3500378131866455,0.8565120281291331,0.36153125762939453,0.996,2.244772434234619,341,0.13660979270935059,0.0,0.0981757640838623,0.025459635705576255,0.10019826889038086,9.05171382532882,0.0070171356201171875,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 7, 'number': 1}]"
figure_descendingmarkersize20_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,20,0.594917867452603,0.3913757801055908,0.6089269807844477,0.36510157585144043,0.6377809021486127,2.8908190727233887,0.591703776536853,0.3335890769958496,0.6005193081206989,0.3309597969055176,0.5951178469463532,0.3330810070037842,0.8263276984626623,0.32419776916503906,0.6100372129315674,2.323207378387451,0.592349225071835,0.32749152183532715,0.5625427874195028,4.05828595161438,0.5603692906093847,0.3604700565338135,0.7060649123331459,0.3621034622192383,0.996,2.290531635284424,1792,0.11352705955505371,0.0,0.10060262680053711,0.025459635705576255,0.09973645210266113,9.05171382532882,0.007959842681884766,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 7, 'number': 1}]"
figure_descendingmarkersize50_grid10_3d_GlimmerMDS_2,grid10_3d_GlimmerMDS_2,1000,8,50,0.3965295705379568,0.373565673828125,0.41306989082516565,0.36469125747680664,0.44386867773584204,2.7637481689453125,0.3935387875994828,0.3483250141143799,0.40386702551680975,0.3306598663330078,0.39969645971404066,0.34200429916381836,0.6096480542589726,0.3371603488922119,0.4124310721007408,2.224116802215576,0.38641393119586487,0.35457611083984375,0.37108271569505835,4.192576169967651,0.37156336962209024,0.3761019706726074,0.526953225766402,0.3776872158050537,0.996,0.3192775249481201,8594,1.8875136375427246,0.0,0.10332942008972168,0.025459635705576255,0.09995722770690918,9.05171382532882,0.010210514068603516,-,15,2,2,"[{'category': 2, 'number': 1}, {'category': 7, 'number': 1}]"
figure_category_basedmarkersize10_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,10,0.9543818799055811,0.3243889808654785,0.9608028234454438,0.4018428325653076,0.9584554128339489,2.667210340499878,0.956336140119345,0.3094296455383301,0.9590067235012161,0.2982783317565918,0.9615398671983408,0.2943227291107178,0.9966059624488472,0.28728413581848145,0.9587287397091792,2.342216730117798,0.9429321939278692,0.31058335304260254,0.9734243966946323,0.8591582775115967,0.9638447461031756,0.3124430179595947,0.9885742842542813,0.3177504539489746,1.0,0.1169896125793457,7,2.1083178520202637,0.0,0.09556722640991211,0.025284122694759957,0.020083904266357422,22.461507026757673,0.0021119117736816406,0.003069325327701447,2.0348293781280518,0,0,[]
figure_category_basedmarkersize20_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,20,0.8915292343439002,0.3299989700317383,0.8890889219999728,0.43032050132751465,0.8644297034815813,0.7706778049468994,0.8937688747180573,2.1320102214813232,0.89231326596111,0.2968873977661133,0.8940267085351478,0.29947662353515625,0.9818479239823968,0.2843945026397705,0.9002442502986567,0.2985696792602539,0.8954846751733854,2.034158706665039,0.9132234502423355,0.8356051445007324,0.8986952543881187,0.30585813522338867,0.9601356378908249,0.3019137382507324,1.0,0.0997014045715332,48,1.8959236145019531,0.0,0.09201478958129883,0.025284122694759957,0.020523548126220703,22.461507026757673,0.0019998550415039062,0.005358253579671245,2.132580280303955,0,0,[]
figure_category_basedmarkersize50_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,50,0.8024627979743846,0.337505578994751,0.7951225317117995,0.40828561782836914,0.751858580542861,0.7861073017120361,0.8051792780663175,2.1243388652801514,0.8014662838708373,0.29891443252563477,0.8018290992906215,0.29997992515563965,0.951764942938961,0.29121971130371094,0.8159556976459735,0.32312703132629395,0.8262092913906438,2.3166921138763428,0.8248497463576547,1.3883183002471924,0.8096305746505954,0.320296049118042,0.9168819611803906,0.3166332244873047,1.0,0.10825920104980469,239,0.10140109062194824,0.0,1.919847011566162,0.025284122694759957,0.020106792449951172,22.461507026757673,0.001912832260131836,0.00797095459938554,2.2609634399414062,0,0,[]
figure_ascendingmarkersize10_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,10,0.9569629581806037,0.3247232437133789,0.9611259709104438,0.39409470558166504,0.9631270754660146,0.7755937576293945,0.9593515335212185,0.2980530261993408,0.9614702968045853,2.101483106613159,0.9604552946784761,0.2941861152648926,0.9966059624488472,0.2835350036621094,0.9790989232264842,0.3090188503265381,0.9586388276080173,0.30541253089904785,0.9770289681777606,2.70059871673584,0.9864700008520044,0.30681681632995605,0.9824201604661374,0.30457234382629395,1.0,0.09505367279052734,7,0.09500837326049805,0.0,0.09499764442443848,0.025284122694759957,0.021301984786987305,22.461507026757673,0.0030014514923095703,0.003069325327701447,4.248822450637817,0,0,[]
figure_ascendingmarkersize20_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,20,0.9112393430449197,0.3171555995941162,0.8901092389060421,0.40575265884399414,0.840313109718031,0.7831361293792725,0.9136441201041352,0.2989797592163086,0.897561577663459,2.1529793739318848,0.8978150430433172,0.2961735725402832,0.9818479239823968,0.29230499267578125,0.936375695565936,0.3019993305206299,0.9183903813366925,0.29608607292175293,0.9215065421110583,0.8252360820770264,0.9394420458849426,2.2204976081848145,0.950797154626607,0.30657529830932617,1.0,0.10675764083862305,48,0.09964871406555176,0.0,0.09910345077514648,0.025284122694759957,0.02099442481994629,22.461507026757673,0.002054929733276367,0.005358253579671245,2.0793190002441406,0,0,[]
figure_ascendingmarkersize50_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,50,0.8397139365032191,2.464045763015747,0.7966060440111835,0.4227914810180664,0.7009019638481334,0.7811634540557861,0.8424739528626413,0.2999899387359619,0.8123333268678992,0.29710841178894043,0.8133100893734465,2.2187657356262207,0.951764942938961,0.29119420051574707,0.8706456217215301,0.29869771003723145,0.8625365152375131,0.30477213859558105,0.8217432530377329,0.8188583850860596,0.8513152405059895,0.3164207935333252,0.902646990280574,2.2974090576171875,1.0,0.10568809509277344,239,0.10338711738586426,0.0,0.0958251953125,0.025284122694759957,0.024018287658691406,22.461507026757673,0.0020122528076171875,0.00797095459938554,2.2495498657226562,0,0,[]
figure_descendingmarkersize10_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,10,0.9511411578308336,2.48036789894104,0.960538725233277,0.403717041015625,0.9708643685846282,0.7852213382720947,0.9539827177515428,0.30616259574890137,0.9578884358417891,0.31510448455810547,0.9602711700124308,0.31173181533813477,0.9966059624488472,2.241586685180664,0.9558229272461813,0.2949831485748291,0.9312362966316555,0.2991058826446533,0.9555544372705623,0.8814730644226074,0.9478288586633821,0.30879950523376465,0.9871051765510037,2.4160592555999756,1.0,0.09946322441101074,7,0.09710264205932617,0.0,0.09186244010925293,0.025284122694759957,0.02006053924560547,22.461507026757673,0.0029997825622558594,0.003069325327701447,2.1665875911712646,0,0,[]
figure_descendingmarkersize20_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,20,0.8777441623296348,0.3822031021118164,0.8879778667064162,2.4353201389312744,0.9070530082675302,0.7817556858062744,0.8819001081439325,0.30623769760131836,0.8863966672819434,0.2968020439147949,0.8871510307404589,0.29174160957336426,0.9818479239823968,0.28842735290527344,0.8884197283394065,2.28922963142395,0.8490419868641683,0.29854249954223633,0.8655040703677218,0.8359642028808594,0.8540120899414285,0.31076645851135254,0.9652609275693442,0.30808448791503906,1.0,2.0925681591033936,48,0.09819269180297852,0.0,0.1000516414642334,0.025284122694759957,0.0216367244720459,22.461507026757673,0.0020096302032470703,0.005358253579671245,2.2163352966308594,0,0,[]
figure_descendingmarkersize50_grid6_3d_GlimmerMDS_2,grid6_3d_GlimmerMDS_2,216,8,50,0.7768145712449959,0.33233642578125,0.7931484035613956,0.4155001640319824,0.8181964356851548,2.8378868103027344,0.7809086102972894,0.30745887756347656,0.7892998238466737,0.3001251220703125,0.7870563726516753,0.31483983993530273,0.951764942938961,0.2983222007751465,0.7910767859380274,0.3064448833465576,0.7470933333979481,2.227111339569092,0.764336908726917,0.8772904872894287,0.7489846658248176,0.30851197242736816,0.9350618280747147,0.30867862701416016,1.0,0.10959458351135254,239,0.10334348678588867,0.0,2.021019458770752,0.025284122694759957,0.02099752426147461,22.461507026757673,0.0030007362365722656,0.00797095459938554,2.2721431255340576,0,0,[]
figure_category_basedmarkersize10_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,10,0.6858414408728548,0.3826026916503906,0.6756418669179178,0.37268781661987305,0.654908263630047,1.3894274234771729,0.6816896961075902,0.34631967544555664,0.6761928040001353,2.5192677974700928,0.6737342179649572,0.3479032516479492,0.8767113401773032,0.3464524745941162,0.7036328697288288,0.34975337982177734,0.6878127888247365,0.3566913604736328,0.6753379749464591,5.566939115524292,0.6723511792678178,2.602543830871582,0.6346920244362418,0.39299893379211426,0.9992283950617284,0.20222926139831543,542,0.12526154518127441,0.0,0.11562585830688477,0.025459051070814736,0.13857722282409668,7.793964497115625,0.010987520217895508,-,15,0,0,[]
figure_category_basedmarkersize20_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,20,0.4598367561565828,0.3993346691131592,0.446082222488538,0.3809216022491455,0.42334760099393387,1.7401719093322754,0.45638305264054935,0.3812131881713867,0.4474982676448581,0.3692941665649414,0.44588164613488435,2.681283712387085,0.6670710267631293,0.3532888889312744,0.4721072694141609,0.35248804092407227,0.4574246281459363,0.35825300216674805,0.44759427678345876,5.484227895736694,0.44327634366712887,0.3869936466217041,0.364148154282511,2.652872085571289,0.9976851851851852,0.297166109085083,3048,0.13327336311340332,0.0,0.11635446548461914,0.025459051070814736,0.12538504600524902,7.793964497115625,0.008986473083496094,-,15,1,0,[]
figure_category_basedmarkersize50_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,50,0.26670956731499285,0.42763566970825195,0.2559744554692427,2.606647491455078,0.23804956364449192,1.375288486480713,0.2651888730130947,0.3879384994506836,0.25802389475898824,0.379730224609375,0.2572436128245982,0.38065409660339355,0.39209881014756054,2.564026117324829,0.27292853908887305,0.38526034355163574,0.26908655148706706,0.38179540634155273,0.25845698420705254,5.594634771347046,0.2546082630533004,0.43651914596557617,0.19280148474813152,0.4245893955230713,0.9938271604938271,2.5039305686950684,14752,0.14076733589172363,0.0,0.12237286567687988,0.025459051070814736,0.1304457187652588,7.793964497115625,0.009057283401489258,-,15,2,0,[]
figure_ascendingmarkersize10_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,10,0.7222831310662594,0.4429919719696045,0.6810730901576897,0.40267062187194824,0.6188149053640774,3.4252238273620605,0.7174415690743743,0.33797383308410645,0.6903590572393075,0.3487975597381592,0.6863523264870776,0.34094929695129395,0.877543283874202,0.3314828872680664,0.7208220489655448,0.34303736686706543,0.7728164366326429,2.3345324993133545,0.7143997119384873,6.16775369644165,0.7061479319514636,0.37674450874328613,0.8345798579139448,0.3663811683654785,0.9992283950617284,0.19479870796203613,542,0.12412452697753906,0.0,2.0956084728240967,0.025459051070814732,0.12929725646972656,7.793964497115625,0.009972810745239258,-,15,0,0,[]
figure_ascendingmarkersize20_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,20,0.5085198296607111,0.3907144069671631,0.45305537376965055,0.3849029541015625,0.3807764472951515,1.3635389804840088,0.5028699622022318,0.36330366134643555,0.4651589980838281,2.416713237762451,0.4613214293374328,0.35306596755981445,0.668205345679519,0.33930492401123047,0.507864690914133,0.3547217845916748,0.564994400883531,0.3583390712738037,0.48925242955094495,5.712655305862427,0.4780881494603192,2.506685256958008,0.5247186729816622,0.4091658592224121,0.9976851851851852,0.28720831871032715,3048,0.12243390083312988,0.0,0.1128835678100586,0.025459051070814732,0.12782049179077148,7.793964497115625,0.008995294570922852,-,15,0,0,[]
figure_ascendingmarkersize50_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,50,0.3103166987692766,0.5949034690856934,0.26196268385503474,0.4581332206726074,0.20410914449039008,1.490123987197876,0.3068244873135323,0.4081118106842041,0.2733012528917613,0.4109213352203369,0.27048860759606985,3.1794419288635254,0.395752089758437,0.4248077869415283,0.31005906202916556,0.37833333015441895,0.3612443865445928,0.39144301414489746,0.29216180174552664,5.794445276260376,0.28057226566139737,0.4142179489135742,0.3048619133272378,0.4174189567565918,0.9938271604938271,2.489398241043091,14752,0.13941240310668945,0.0,0.1405806541442871,0.025459051070814732,0.13594269752502441,7.793964497115625,0.009119510650634766,-,15,0,3,"[{'category': 14, 'number': 1}, {'category': 3, 'number': 1}, {'category': 4, 'number': 1}]"
figure_descendingmarkersize10_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,10,0.6508996797715386,0.3839108943939209,0.6701416484365965,2.621020555496216,0.7044347281349463,1.300166130065918,0.6491224717723465,0.3831348419189453,0.6627515424955779,0.3555159568786621,0.6620103872704944,0.3521099090576172,0.8760019529690057,0.33002805709838867,0.6744025547467838,2.2866146564483643,0.6244281964427423,0.3341948986053467,0.6332934830213426,5.4504234790802,0.6478186065694758,0.3740534782409668,0.645123211720261,0.3719513416290283,0.9992283950617284,0.20289397239685059,542,2.356163263320923,0.0,0.21924352645874023,0.025459051070814736,0.22754287719726562,7.793964497115625,0.015002012252807617,-,15,0,0,[]
figure_descendingmarkersize20_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,20,0.4126120450890407,0.3942892551422119,0.4385269915654023,0.375150203704834,0.4857874128266686,1.3406269550323486,0.4105795340155429,2.4087884426116943,0.42830954781448327,0.3307950496673584,0.4282767783665702,0.3464324474334717,0.6671946728365181,0.3319125175476074,0.425619310678253,0.3373873233795166,0.38754879716471546,0.3417191505432129,0.40669384722867485,7.572117567062378,0.4178207278473678,0.3848104476928711,0.42370769278657494,0.3852577209472656,0.9976851851851852,0.2875704765319824,3048,0.12513947486877441,0.0,0.11522102355957031,0.025459051070814736,0.12903261184692383,7.793964497115625,0.009100675582885742,-,15,0,0,[]
figure_descendingmarkersize50_grid6_4d_GlimmerMDS_2,grid6_4d_GlimmerMDS_2,1296,16,50,0.22608710472734317,0.4416697025299072,0.249053294708954,0.40850186347961426,0.29336883507040235,1.3820476531982422,0.22491004169159867,0.3930039405822754,0.2401867797764724,0.3874020576477051,0.240594520151992,0.38554835319519043,0.39059090337269875,2.7186264991760254,0.2307960900801087,0.390486478805542,0.20731865290398765,0.42287445068359375,0.22709273354081672,5.600287914276123,0.23351650536113255,0.4422612190246582,0.23466162418466407,0.4261021614074707,0.9938271604938271,2.796248435974121,14752,0.1333448886871338,0.0,0.11658239364624023,0.025459051070814736,0.12841200828552246,7.793964497115625,0.008954763412475586,-,15,2,0,[]
