bbdm13_GlimmerMDS_2Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize10_boston_TSNE_2,boston_TSNE_2,155,3,10,1,0.483169079,1,0.478715658,1,0.650341511,1,0.743238926,1,0.492690325,1,0.626899481,1,0.432691097,1,0.620122194,1,0.446971416,1,0.94937253,1,0.621839046,1,0.435589075,1,0.484982967,0,0.272975445,0,0.092841387,0.025135954,0.016885757,30.88115153,0.00199914,0,1.445533752,0,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize20_boston_TSNE_2,boston_TSNE_2,155,3,20,1,0.582200289,1,0.595326662,1,0.751023769,1,0.571477413,1,0.702174664,1,0.571115971,1,0.564646482,1,0.873122931,1,0.289691925,1,1.366947174,1,0.600580692,1,0.292069674,1,0.494028568,0,0.58714056,0,0.392763376,0.025135954,0.015003681,30.88115153,0.002546787,0,1.406866789,0,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.83443992,0.317083359,0.827228953,0.882124662,0.80687503,0.450073242,0.878726894,0.877751589,0.877733948,0.902522564,0.85551011,0.294565678,0.942578666,0.795154572,0.84027404,0.308992147,0.666501632,0.829299927,0.866397105,2.239997864,0.860847299,0.850674152,0.960164616,0.315662861,0.962555066,0.688219547,4541,0.099393129,0,0.607209206,0.025414696,0.05728364,11.76509717,0.003958941,0.022058895,10.0252471,0,0,[],1-class-1-cluster,['cluster']
figure_category_basedmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.963550585,0.808799982,0.953996017,0.303233624,0.93981008,0.921849489,0.973224431,0.742203712,0.969850671,0.303345203,0.960432095,0.78655386,0.991228266,0.789699078,0.962496364,0.30232501,0.967792689,0.792536259,0.97281047,2.708841801,0.971892876,0.319821119,0.99391788,0.827431917,0.986784141,0.62501502,281,0.087132215,0,0.576866865,0.025414696,0.057434797,11.76509717,0.004014492,0.009845966,8.774162769,4,0,[],1-class-1-cluster,['cluster']
figure_ascendingmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.873876223,0.31717515,0.847147561,0.863030672,0.787211541,0.445221901,0.879548765,0.807955265,0.8688222,0.755270004,0.842285064,0.298275948,0.944732503,0.786792517,0.861840475,0.298911095,0.939018696,0.787583828,0.892397308,2.633635283,0.89014101,0.318996906,0.897590845,0.771253586,0.962555066,0.659180403,4541,0.095138073,0,0.089642763,0.025414696,0.062316179,11.76509717,0.003123999,0.022058895,9.795324087,0,0,[],1-class-1-cluster,['cluster']
figure_category_basedmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.836444977,0.799261093,0.827505037,0.838131905,0.805748872,0.445351601,0.880030743,0.74709487,0.878196098,0.759546041,0.855793242,0.301612139,0.942605892,0.755925894,0.841659276,0.296852589,0.667536969,0.757283449,0.867398158,2.65943861,0.861730824,0.316193581,0.961107947,0.757842541,0.962555066,0.590621233,4541,0.094750643,0,0.568546057,0.025414696,0.057842016,11.76509717,0.003988743,0.022058895,9.531093597,3,0,[],1-class-1-cluster,['cluster']
figure_ascendingmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.933778736,0.312140703,0.915862415,0.847271919,0.875790947,0.447132111,0.938982148,0.823233366,0.9318691,0.296227694,0.91383248,0.781004906,0.977106237,0.292000055,0.930500678,0.763554811,0.968530751,0.754080534,0.939171764,2.157411814,0.938081867,0.769543409,0.936415063,0.76900506,0.982378855,0.10769105,1232,0.562686682,0,0.101818562,0.025414696,0.058778524,11.76509717,0.004015684,0.014422219,9.371189356,2,0,[],1-class-1-cluster,['cluster']
figure_ascendingmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.967907182,1.196577072,0.958009742,0.290319204,0.936615384,0.922940016,0.970315251,0.306444883,0.966310437,0.795971632,0.956800887,0.836916685,0.991256538,0.299724579,0.965738336,0.758872271,0.986280041,0.739185095,0.971703606,2.184390068,0.971175815,0.78011632,0.971963842,0.302750349,0.986784141,0.604788303,281,0.56131649,0,0.086847067,0.025414696,0.055160999,11.76509717,0.0035007,0.009845966,9.100964308,2,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.923209447,0.898366213,0.907221472,0.308116913,0.88273973,0.984802246,0.944354428,0.298434258,0.939156813,0.821520329,0.921363433,0.291496754,0.976991258,0.810880184,0.922655914,0.94408083,0.928578572,0.297700644,0.941200311,2.68027544,0.939244073,0.308508396,0.982782245,0.816650152,0.982378855,0.110688448,1232,0.60593009,0,0.096271038,0.025414696,0.058239698,11.76509717,0.004118919,0.014422219,10.19314814,2,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.963216519,0.887217283,0.954011081,0.301768541,0.939886532,0.960168362,0.973004277,0.287456989,0.969787338,0.750678062,0.96038138,0.809104919,0.991215261,0.285296679,0.962329447,0.800400019,0.967582553,0.292765617,0.972622339,2.684927702,0.971782487,0.305446148,0.993643333,0.813953161,0.986784141,0.635830879,281,0.092942238,0,0.608775377,0.025414696,0.057201385,11.76509717,0.003133774,0.009845966,8.811989546,3,0,[],1-class-1-cluster,['cluster']
figure_category_basedmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.92408665,0.817154169,0.907250763,0.778736591,0.882477826,0.965167046,0.944920817,0.312556267,0.939327179,0.756800175,0.921489675,0.293268681,0.976904934,0.698266983,0.923115688,0.734968662,0.929051163,0.285676956,0.941560502,2.646287203,0.939517582,0.77441597,0.983223363,0.306826591,0.982378855,0.616880178,1232,0.093567371,0,0.564687967,0.025414696,0.059424877,11.76509717,0.004000664,0.014422219,9.152148247,4,0,[],1-class-1-cluster,['cluster']
figure_descendingmarkersize20_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,20,0.976121192,0.699464083,0.978053926,0.764473677,0.996972576,1.060916901,0.980558794,0.477300167,0.982554317,0.731483221,0.984927076,0.771076441,0.994879617,0.724912882,0.965514732,0.311828375,0.980450151,0.725449324,0.983640406,2.825404167,0.984633201,0.932866812,0.993018172,0.766633034,0.995594714,0.112633705,65,0.505984068,0,0.512461901,0.025246804,0.043190718,13.66183666,0.004291296,0.003348195,8.899041891,1,0,[],no,['no_shape']
figure_ascendingmarkersize50_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,50,0.956660499,0.701341391,0.938557257,0.309602976,0.941367444,0.824413538,0.953460273,0.793011189,0.942002764,0.829674482,0.943677898,0.690152407,0.973995995,0.796134472,0.953544232,0.689619064,0.971740977,0.700383425,0.96623225,2.398166656,0.94995621,0.712251663,0.972339006,0.708684921,0.995594714,0.544520617,632,0.09680438,0,0.482579231,0.025246804,0.041240931,13.66183666,0.00399828,0.006459113,11.20649648,1,0,[],no,['no_shape']
figure_descendingmarkersize10_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,10,0.998155303,0.782622576,0.998371013,0.346051216,1.000153364,0.927909374,0.998237431,0.79436183,0.998394926,0.744035959,0.998354085,0.740394354,0.999890149,0.724091291,0.997498245,0.301349401,0.999606467,0.693715096,0.99863736,2.941953182,0.998394133,0.73400116,0.999638086,0.741005898,0.995594714,0.103141546,10,0.519217968,0,0.51586628,0.025246804,0.043809175,13.66183666,0.004019737,0.002338833,8.867426157,1,0,[],no,['no_shape']
figure_ascendingmarkersize10_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,10,0.998161608,0.633458853,0.998374985,0.652074337,1.000125167,0.43040061,0.998243627,0.63539362,0.998398122,0.645810366,0.99835613,0.647961378,0.999890149,0.647836447,0.99750668,0.644752502,0.999619732,0.644077539,0.998646308,2.718750954,0.998406485,0.664605856,0.999637967,0.67807889,0.995594714,0.53326273,10,0.094212055,0,0.459568501,0.025246804,0.041771889,13.66183666,0.003997564,0.002338833,10.1470902,1,0,[],no,['no_shape']
figure_category_basedmarkersize50_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,50,0.921417973,0.638933182,0.920629746,0.640461206,0.964819801,0.759150505,0.935050728,0.615496874,0.937358378,0.798557997,0.943688202,0.628741503,0.97400338,0.974712133,0.894740788,0.309376001,0.929146581,0.636390686,0.941009709,2.705914021,0.94321501,0.654497862,0.956214557,0.646472454,0.995594714,0.476073265,632,0.438038349,0,0.090714931,0.025246804,0.041020155,13.66183666,0.003999472,0.006459113,9.576169252,1,0,[],no,['no_shape']
figure_category_basedmarkersize10_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,10,0.99815743,0.614637852,0.998372579,0.294589043,1.000153364,0.746515274,0.998238742,0.61673975,0.998395647,0.895940781,0.998354472,0.426809311,0.999890149,0.596679926,0.997501544,0.591559172,0.999613227,0.602428913,0.998636953,2.325170517,0.998389406,0.604532003,0.999637854,0.914824724,0.995594714,0.100434542,10,0.410277128,0,0.422756195,0.025246804,0.041748285,13.66183666,0.004024982,0.002338833,9.311594725,1,0,[],no,['no_shape']
figure_descendingmarkersize50_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,50,0.916560792,0.729014158,0.920671929,0.725278616,0.975039461,0.876855612,0.930352626,0.32851243,0.93444981,0.713746309,0.942582198,0.730646133,0.974036674,0.724642754,0.8930676,0.732748747,0.918566625,0.309896469,0.931779815,2.831693411,0.930128076,0.751115799,0.952907833,0.76129365,0.995594714,0.147616625,632,0.528858662,0,0.528365374,0.025246804,0.057991982,13.66183666,0.004011869,0.006459113,9.863883257,1,0,[],no,['no_shape']
figure_ascendingmarkersize20_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,20,0.989050934,0.748910427,0.984609779,0.333809853,0.986081508,1.270414829,0.98771073,0.698284864,0.985156159,0.684230566,0.985108482,0.726450682,0.994879617,0.703010559,0.988313132,0.682173491,0.994061932,0.304804325,0.991147203,2.771887064,0.986357785,0.692149878,0.998207952,0.684950113,0.995594714,0.523696899,65,0.487279177,0,0.087816715,0.025246804,0.040457726,13.66183666,0.003972054,0.003348195,9.249832869,1,0,[],no,['no_shape']
figure_category_basedmarkersize20_breast-cancer-wisconsin_TSNE_2,breast-cancer-wisconsin_TSNE_2,454,2,20,0.97687318,0.616891146,0.978046157,0.296301603,0.995492628,0.740578651,0.981270692,0.630529642,0.982994936,0.607773066,0.985093247,0.600326061,0.994879617,0.720940828,0.965786993,0.635231733,0.982017898,0.297784567,0.985052291,2.623846292,0.986642385,0.647727728,0.993403714,0.623547077,0.995594714,0.442988634,65,0.4300735,0,0.421524763,0.025246804,0.040633917,13.66183666,0.004006147,0.003348195,8.509798288,1,0,[],no,['no_shape']
figure_ascendingmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.281088377,0.710719347,0.213131435,1.307370186,0.132897711,0.850312233,0.276360594,1.41160965,0.253006401,1.166607857,0.208264185,1.721645832,0.380084995,1.396688938,0.294568262,0.673193216,0.626315639,1.381062269,-,15,0.31996741,1.463926077,0.310455931,2.168716431,0.173284711,0.414019346,66713,0.25071907,0.033495408,0.857325792,0.02551104,1.325177908,1.879989037,0.050880909,-,15,61,212,"[{'category': 2, 'number': 99}, {'category': 1, 'number': 113}]",no,['cluster']
figure_category_basedmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.211480606,0.717596531,0.198423802,1.324849844,0.164047082,0.8382864,0.235641231,1.35232091,0.228969913,1.188817501,0.183047936,1.643350124,0.369315288,1.846339464,0.21193244,1.314230442,0.22189859,1.300248146,-,15,0.226958193,2.022014856,0.391796546,1.364824533,0.173284711,1.03516221,66713,0.262466908,0.033495408,0.744540453,0.02551104,1.310803175,1.879989037,0.052373886,-,15,125,332,"[{'category': 1, 'number': 332}]",no,['cluster']
figure_ascendingmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.338286622,0.580922604,0.268312885,0.576794863,0.1951696,1.376988411,0.337414633,1.233575106,0.310921901,0.996650219,0.261719391,1.603518009,0.459222236,1.415748596,0.354721407,0.515930891,0.681541003,1.133749247,-,15,0.381559279,1.237796545,0.379589116,1.930073738,0.281604538,0.407014132,42507,0.20192194,0.033495408,0.822695494,0.02551104,1.311048269,1.879989037,0.050237417,-,15,84,135,"[{'category': 2, 'number': 51}, {'category': 1, 'number': 84}]",no,['cluster']
figure_descendingmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.32675368,0.515191555,0.316293399,1.173407078,0.340443911,1.325951338,0.353493911,0.513916969,0.353517331,1.006908655,0.336397792,1.533159733,0.562475513,2.112441301,0.361445257,0.454831362,0.363922018,1.088829994,-,15,0.32418452,1.795994043,0.256277376,1.160334349,0.441788223,0.438766003,24474,0.814406157,0.033495408,0.143706322,0.02551104,1.326531172,1.879989037,0.050172091,-,15,53,122,"[{'category': 1, 'number': 53}, {'category': 2, 'number': 69}]",no,['cluster']
figure_category_basedmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.272102427,1.212293386,0.252323191,0.561571836,0.220347278,1.222345114,0.299705969,0.563869238,0.28998031,1.452470064,0.234657185,0.839891911,0.451255997,2.038051367,0.279393455,0.512728691,0.294381278,1.040908337,-,15,0.279970569,1.295655966,0.456053611,1.844098091,0.281604538,0.436202765,42507,0.798316002,0.033495408,0.149456978,0.02551104,1.321271658,1.879989037,0.051822662,-,15,205,221,"[{'category': 1, 'number': 221}]",no,['cluster']
figure_category_basedmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.357231478,1.130234718,0.332128861,1.125266552,0.306197426,0.632619619,0.387753209,1.049415588,0.375781592,0.974728823,0.312481886,1.316013813,0.556226832,1.537956476,0.373966115,1.042363167,0.395928075,1.030245543,-,15,0.354545744,1.818664312,0.538207009,1.160404444,0.441788223,1.067594767,24474,0.198012114,0.033495408,0.147345543,0.02551104,1.307655096,1.879989037,0.050938129,-,15,315,120,"[{'category': 1, 'number': 120}]",no,['cluster']
figure_descendingmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.185461611,1.824607134,0.181239289,0.919469595,0.214529949,1.144096375,0.20956698,1.904510736,0.210350721,1.674291134,0.198559063,2.411483526,0.37970935,2.428377628,0.208973305,1.820795298,0.196486002,0.925935268,-,15,0.188529689,1.570580721,0.129778732,2.668711662,0.173284711,0.562636852,66713,1.620116472,0.033495408,0.233757973,0.02551104,1.756747007,1.879989037,0.113530397,-,15,11,267,"[{'category': 1, 'number': 106}, {'category': 2, 'number': 161}]",no,['cluster']
figure_descendingmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.242841955,0.655012846,0.235396261,1.692742348,0.261706387,0.897223473,0.269029457,1.782035828,0.269111831,1.439715624,0.25439851,2.467618227,0.460641659,2.405201435,0.272743187,1.705181122,0.263802034,0.690401077,-,15,0.2430446,2.754553556,0.175968428,1.75037694,0.281604538,0.430088997,42507,1.111768007,0.033495408,0.205267668,0.02551104,1.800750971,1.879989037,0.070106745,-,15,20,211,"[{'category': 1, 'number': 83}, {'category': 2, 'number': 128}]",no,['cluster']
figure_ascendingmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.417925117,0.515795231,0.349205294,0.500229597,0.284865193,1.322888136,0.419384293,0.523694515,0.392586986,1.537502766,0.341293076,1.477728367,0.561008942,1.384259701,0.436174884,1.203790426,0.74105562,0.466712952,-,15,0.46187669,1.169215918,0.473397265,1.721155405,0.441788223,0.439706326,24474,0.730274916,0.033495408,0.148625612,0.02551104,1.319328547,1.879989037,0.052013397,-,15,106,89,"[{'category': 2, 'number': 40}, {'category': 1, 'number': 49}]",no,['cluster']
figure_category_basedmarkersize20_cars03Cropped_d2_GlimmerMDS_2,cars03Cropped_d2_GlimmerMDS_2,7404,53,20,0.116150424,1.973183155,0.098643831,1.17668891,0.071360537,6.361408472,0.122589946,1.029732704,0.110711598,1.987192869,0.10028365,0.951124907,0.191690474,2.810072184,0.146371788,0.867263079,0.791132504,2.142672777,-,15,0.12394337,1.331077814,0.16051703,2.315832853,0.255942734,0.508612633,36794,1.305101395,0.058211777,0.242800951,0.025516858,1.702159882,1.6172444,0.061019659,-,15,145,3238,"[{'category': 0, 'number': 70}, {'category': 2, 'number': 275}, {'category': 4, 'number': 271}, {'category': 6, 'number': 29}, {'category': 7, 'number': 39}, {'category': 8, 'number': 15}, {'category': 9, 'number': 140}, {'category': 11, 'number': 11}, {'category': 12, 'number': 9}, {'category': 13, 'number': 7}, {'category': 15, 'number': 167}, {'category': 16, 'number': 326}, {'category': 17, 'number': 62}, {'category': 19, 'number': 82}, {'category': 20, 'number': 2}, {'category': 21, 'number': 12}, {'category': 22, 'number': 13}, {'category': 23, 'number': 97}, {'category': 24, 'number': 7}, {'category': 26, 'number': 41}, {'category': 27, 'number': 6}, {'category': 28, 'number': 8}, {'category': 32, 'number': 81}, {'category': 33, 'number': 264}, {'category': 34, 'number': 10}, {'category': 35, 'number': 50}, {'category': 37, 'number': 87}, {'category': 38, 'number': 311}, {'category': 39, 'number': 152}, {'category': 40, 'number': 1}, {'category': 41, 'number': 93}, {'category': 43, 'number': 79}, {'category': 44, 'number': 98}, {'category': 45, 'number': 154}, {'category': 47, 'number': 28}, {'category': 48, 'number': 12}, {'category': 49, 'number': 46}, {'category': 50, 'number': 83}]",no,['cluster']
figure_category_basedmarkersize10_cars03Cropped_d2_GlimmerMDS_2,cars03Cropped_d2_GlimmerMDS_2,7404,53,10,0.133693632,1.8804214,0.112564522,1.842202187,0.083153743,5.258059502,0.143195559,0.864295006,0.12740606,1.947439671,0.115795479,0.941422224,0.230545073,2.875036716,0.162372888,0.88494277,0.797336993,1.916713953,-,15,0.141074311,2.312633991,0.210536426,1.453953505,0.367233928,1.47281003,21145,0.347659111,0.058211777,1.314028263,0.025516858,1.95890522,1.6172444,0.107967377,-,15,247,2336,"[{'category': 0, 'number': 51}, {'category': 2, 'number': 221}, {'category': 4, 'number': 207}, {'category': 6, 'number': 26}, {'category': 7, 'number': 30}, {'category': 8, 'number': 14}, {'category': 9, 'number': 105}, {'category': 11, 'number': 10}, {'category': 12, 'number': 6}, {'category': 13, 'number': 6}, {'category': 15, 'number': 130}, {'category': 16, 'number': 267}, {'category': 17, 'number': 50}, {'category': 19, 'number': 61}, {'category': 20, 'number': 1}, {'category': 21, 'number': 12}, {'category': 22, 'number': 8}, {'category': 23, 'number': 84}, {'category': 24, 'number': 3}, {'category': 26, 'number': 26}, {'category': 27, 'number': 3}, {'category': 28, 'number': 5}, {'category': 32, 'number': 65}, {'category': 33, 'number': 161}, {'category': 34, 'number': 6}, {'category': 35, 'number': 34}, {'category': 37, 'number': 69}, {'category': 38, 'number': 182}, {'category': 39, 'number': 103}, {'category': 40, 'number': 1}, {'category': 41, 'number': 61}, {'category': 43, 'number': 50}, {'category': 44, 'number': 75}, {'category': 45, 'number': 108}, {'category': 47, 'number': 12}, {'category': 48, 'number': 6}, {'category': 49, 'number': 32}, {'category': 50, 'number': 45}]",no,['cluster']
