Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize50_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,50,0.0624288626590425,0.3575918674468994,0.0709845844119094,0.3750431537628174,0.0847045412295677,0.5598912239074707,0.0642516838903303,0.3634123802185058,0.0706598805799202,0.3443732261657715,0.0697481219574023,0.3891572952270508,0.0727060151178997,9.819915294647217,0.0849137352751696,0.3486752510070801,0.0748124562630849,0.3857202529907226,0.05737546976378605,3.2455363273620605,0.0636239154635902,0.3613021373748779,0.0663468659153887,0.3618307113647461,0.992,0.1914796829223632,3851,0.1520881652832031,0.0,0.1578726768493652,0.0254206276860418,0.062016487121582,11.60893556988169,0.0039987564086914,0.014601936740375576,14.284276247024536,2,2,"[{'category': 0, 'number': 2}]",no,['cluster']
figure_ascendingmarkersize10_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,10,0.1068934509905679,0.3676586151123047,0.0743005860641391,0.3764278888702392,0.0630183207462327,0.5709965229034424,0.1025696789608014,0.3637948036193847,0.0768389809369967,0.415642499923706,0.0725839172580843,0.3580954074859619,0.0764262304123372,0.3317232131958008,0.0951023721477158,0.3524837493896484,0.1210129079802118,0.3577301502227783,0.09068400736769633,13.113824605941772,0.0803933679528146,0.3231379985809326,0.0612494730479963,0.3450133800506592,0.992,0.1747090816497802,181,0.1036760807037353,0.0,0.1059229373931884,0.0254206276860418,0.0598523616790771,11.608935569881693,0.0040099620819091,0.0068442448359734695,12.603403091430664,2,2,"[{'category': 2, 'number': 1}, {'category': 0, 'number': 1}]",no,['cluster']
figure_ascendingmarkersize20_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,20,0.1114717171567427,0.3674042224884033,0.0779331981458177,0.3882579803466797,0.0640570136492044,0.5813248157501221,0.1081870793498054,0.3691005706787109,0.0821114001559025,0.3274035453796386,0.076604098885429,0.3593621253967285,0.0782951933547618,0.3286552429199219,0.0854516471666039,0.3440771102905273,0.1309534447585421,0.3320858478546142,0.10612058165773552,3.168433666229248,0.0905529956322757,0.3929870128631592,0.0916849793774355,0.3956007957458496,0.992,0.1651220321655273,848,0.1133112907409668,0.0,10.16283917427063,0.0254206276860418,0.079188585281372,11.608935569881693,0.0050172805786132,0.01001001502504383,11.8040771484375,2,2,"[{'category': 2, 'number': 1}, {'category': 0, 'number': 1}]",no,['cluster']
figure_ascendingmarkersize50_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,50,0.104367402605662,0.3586111068725586,0.0774000603459197,0.3794140815734863,0.0624266839457644,0.5705678462982178,0.1026823607445635,0.3311915397644043,0.0815941074187258,0.3253066539764404,0.0763817700416414,0.3702845573425293,0.0754786920109469,0.3277969360351562,0.0782096830068351,0.3443202972412109,0.1236440994329023,0.3438920974731445,0.10468608231795495,3.2132997512817383,0.0917139254722869,0.3495147228240967,0.1048542573968085,0.3691816329956054,0.992,0.1752238273620605,3851,0.1066987514495849,0.0,0.104274034500122,0.0254206276860418,0.0594172477722168,11.608935569881693,0.0040817260742187,0.014601936740375574,13.172576665878296,2,2,"[{'category': 2, 'number': 1}, {'category': 0, 'number': 1}]",no,['cluster']
figure_descendingmarkersize10_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,10,0.03999109541834,0.3227987289428711,0.0673136162107439,0.3902249336242676,0.0865280517870877,10.422585725784302,0.0414655659022302,0.3091316223144531,0.0627958757339394,0.3205516338348388,0.0701706245991387,0.3199512958526611,0.0750001169797257,0.3158271312713623,0.0407406373084326,0.3181765079498291,0.0227912837308369,0.3270285129547119,0.042625627661516674,2.819918155670166,0.0500653602050508,0.3313612937927246,0.0579018934427744,0.337662935256958,0.992,0.1103096008300781,181,0.1070866584777832,0.0,0.1080999374389648,0.0254206276860418,0.0964128971099853,11.608935569881693,0.0040318965911865,0.0068442448359734695,12.05851435661316,2,2,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 1}]",no,['cluster']
figure_descendingmarkersize20_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,20,0.0468994057682761,0.330179214477539,0.069668470074672,0.3771400451660156,0.0891280268383982,0.5371406078338623,0.0481207409368633,0.4189512729644775,0.0657385219561009,0.340857982635498,0.0732564919898874,0.3846690654754638,0.077099057152872,9.985187530517578,0.0502921456671143,0.34731125831604,0.0319270829223627,0.3461544513702392,0.04595636984816731,3.097352266311645,0.0528110380334551,0.3574235439300537,0.0765745923006496,0.3310801982879638,0.992,0.1519918441772461,848,0.1020636558532714,0.0,0.0953655242919921,0.0254206276860418,0.0599527359008789,11.608935569881693,0.0050697326660156,0.010010015025043829,11.57189679145813,2,2,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 1}]",no,['cluster']
figure_descendingmarkersize50_n500-d5-c3-spr0.2-out0_GlimmerMDS_2,n500-d5-c3-spr0.2-out0_GlimmerMDS_2,500,3,50,0.048841089060493,0.3638577461242676,0.0682089659090414,0.3383169174194336,0.0893438599839518,0.569847583770752,0.0497123328995484,0.3421761989593506,0.0645009203305206,0.3605132102966308,0.0716648676698827,0.3259079456329345,0.0731207320893894,0.3383009433746338,0.052369508908913,0.3351905345916748,0.0338272257628583,0.3463497161865234,0.048908064274746255,3.054551124572754,0.0539001185897092,0.3683345317840576,0.0803736020819733,9.373430252075195,0.992,0.1598377227783203,3851,0.1538631916046142,0.0,0.1016561985015869,0.0254206276860418,0.0828185081481933,11.608935569881693,0.0040011405944824,0.014601936740375573,12.849413871765137,2,2,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 1}]",no,['cluster']
figure_category_basedmarkersize10_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,10,0.0738568781795301,0.3920726776123047,0.0881293297262904,0.3332507610321045,0.0969034679343335,0.7748405933380127,0.0668777349349663,0.3489699363708496,0.0775663430082662,0.3533236980438232,0.0862170926475872,0.3871240615844726,0.0941015424255088,0.3549368381500244,0.0836665806986426,0.3217072486877441,0.0886278238391325,0.3859031200408935,0.10691039316867257,2.758199453353882,0.089690498286661,0.357400894165039,0.1007187770553282,0.3267982006072998,1.0,0.1262130737304687,120,0.1026163101196289,0.0,0.1127395629882812,0.0254233649220458,0.0569705963134765,12.272549386711653,0.0049872398376464,-,15.0,0,0,[],no,['cluster']
figure_category_basedmarkersize20_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,20,0.0850301717974389,0.4103517532348633,0.0980432170773264,0.359938383102417,0.1084479124596842,0.7596378326416016,0.0782172652434115,0.3896067142486572,0.0873034165198765,0.3183836936950683,0.0959006868163172,0.356654405593872,0.1065547774944056,0.3764925003051758,0.0941738431906505,0.3778231143951416,0.1013804666395792,0.3348276615142822,0.11188369228871131,2.536304473876953,0.0958457224748049,0.381005048751831,0.1543802989992261,0.3719699382781982,1.0,0.1732027530670166,613,0.107318639755249,0.0,0.0994205474853515,0.0254233649220458,0.0591297149658203,12.272549386711653,0.0041115283966064,0.008591524617737007,13.279606342315674,0,0,[],no,['cluster']
figure_category_basedmarkersize50_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,50,0.094281459212495,0.3401820659637451,0.107028532747169,0.3625514507293701,0.1236190955012863,0.6555604934692383,0.0873335274033634,9.892619848251345,0.0960657670112796,0.3428146839141845,0.1048504487922478,0.3321201801300049,0.1168298824475798,0.3501107692718506,0.1052474367124011,0.3356266021728515,0.1056525839846488,0.3358721733093261,0.10351104442128345,2.39320707321167,0.0954900628391715,0.3621957302093506,0.1604184360156856,0.3478305339813232,0.998,0.1769933700561523,2933,0.1200199127197265,0.0,0.0995452404022216,0.0254233649220458,0.0655503273010253,12.272549386711653,0.0105752944946289,0.01295728900009642,13.070421934127808,0,0,[],no,['cluster']
figure_ascendingmarkersize10_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,10,0.1052562502156199,0.3382649421691894,0.0951335223190301,0.3575384616851806,0.0800589267912517,0.7414805889129639,0.1031265406935665,0.3412694931030273,0.0940236732723849,0.336317777633667,0.0979464123775993,0.3169593811035156,0.0962339458410691,0.3359918594360351,0.109415948683027,9.31693148612976,0.2796464325216986,0.3285412788391113,0.12901335475507913,2.372488021850586,0.1164113935415104,0.3784749507904053,0.0961615089111,0.3323802947998047,1.0,0.1412563323974609,120,0.1004862785339355,0.0,0.0993030071258544,0.0254233649220458,0.0621311664581298,12.272549386711654,0.0039987564086914,0.005482711030182145,11.79270362854004,0,0,[],no,['cluster']
figure_ascendingmarkersize20_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,20,0.1150748851406742,0.3343627452850342,0.1042721678402535,0.3400073051452636,0.0915679364970247,0.6567974090576172,0.1139278335935087,0.3490386009216308,0.1043974520215018,0.3213040828704834,0.1063607381732487,0.3396692276000976,0.1062394041056346,0.3288056850433349,0.1092320505800225,0.3337101936340332,0.2142392503576538,0.3170039653778076,0.132473672552487,2.3121495246887207,0.115522016265137,0.3411347866058349,0.1281504176847985,0.3631863594055176,1.0,9.219703435897827,613,0.1039221286773681,0.0,0.102903127670288,0.0254233649220458,0.0597176551818847,12.272549386711654,0.0040004253387451,0.008591524617737007,11.071185827255247,0,0,[],no,['cluster']
figure_ascendingmarkersize50_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,50,0.1256020884125215,0.3801267147064209,0.114099448886947,0.3507883548736572,0.1020692769140755,0.7163498401641846,0.1258085644102897,0.3281645774841308,0.1160186735339152,0.3314352035522461,0.1154722179792981,0.3632123470306396,0.1203907234080731,0.3389139175415039,0.112303065354506,0.3314950466156006,0.2013356446474037,0.3338901996612549,0.14053105813819033,2.3265509605407715,0.1284312767464727,0.3757314682006836,0.1611750502549159,0.3549659252166748,0.998,0.1739091873168945,2933,0.1147952079772949,0.0,0.1036334037780761,0.0254233649220458,0.057833194732666,12.272549386711654,0.0048799514770507,0.012957289000096416,12.221737384796144,0,0,[],no,['cluster']
figure_descendingmarkersize10_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,10,0.0503905276344183,0.3491013050079345,0.0794337613553869,10.271889686584473,0.1284114071967691,0.6810576915740967,0.049135543675539,0.3739128112792969,0.0724035742682994,0.3576338291168213,0.0736314591011141,0.4000091552734375,0.0934349026818877,0.3223695755004883,0.0539538530569423,0.343303918838501,0.0091559084543152,0.3434154987335205,0.039532929709855114,2.386031150817871,0.0417426099193787,0.3353993892669678,0.1150108191777677,0.3452262878417969,1.0,0.1104099750518798,120,0.1035525798797607,0.0,0.0975372791290283,0.0254233649220458,0.0845494270324707,12.272549386711654,0.0054380893707275,0.005482711030182145,11.161571264266968,0,0,[],no,['cluster']
figure_descendingmarkersize20_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,20,0.0574499095729793,0.3427121639251709,0.0877432983480767,0.3332531452178955,0.1469702952737742,0.6623399257659912,0.0556038729535115,0.3328218460083008,0.0790352829276322,0.3486020565032959,0.0834356879897264,9.763574838638306,0.1059898089232109,0.353257417678833,0.0650538588878244,0.3348891735076904,0.0148934593874219,0.3162908554077148,0.04516335367393787,2.4029979705810547,0.0501204065615047,0.3651223182678222,0.0941148150072181,0.3287909030914306,1.0,0.1473641395568847,613,0.1048431396484375,0.0,0.0986933708190918,0.0254233649220458,0.0544629096984863,12.272549386711654,0.0059850215911865,0.008591524617737009,11.588868379592896,0,0,[],no,['cluster']
figure_descendingmarkersize50_n500-d5-c5-spr0.1-out0_GlimmerMDS_2,n500-d5-c5-spr0.1-out0_GlimmerMDS_2,500,5,50,0.0663429784988767,0.3637712001800537,0.0967491798607046,0.3429105281829834,0.1629200956569532,0.7046475410461426,0.0647549975784657,0.3415193557739258,0.0870917884399908,0.335789680480957,0.0942302715698284,0.3433260917663574,0.1185124697048034,0.329399824142456,0.0764536466325578,0.3474795818328857,0.0222795777198635,0.3339107036590576,0.053782367878857595,2.362616539001465,0.0589542289756785,9.474509477615356,0.0922613282440629,0.3752288818359375,0.998,0.1749765872955322,2933,0.1106390953063964,0.0,0.1233298778533935,0.0254233649220458,0.0672190189361572,12.272549386711654,0.0040056705474853,0.01295728900009642,12.725169658660889,0,0,[],no,['cluster']
figure_category_basedmarkersize10_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,10,0.0612039096844636,0.3517603874206543,0.0567814027082336,0.334451675415039,0.0566732147009082,0.6387045383453369,0.0640107517587907,0.3138229846954345,0.0604226577651626,0.3226454257965088,0.0610864932546396,0.3099093437194824,0.0622866286572743,0.3234021663665771,0.0459098852014335,0.3296267986297607,0.0418079635809652,0.316455602645874,0.05530921041652159,2.4449269771575928,0.0523192181512655,0.3667600154876709,0.0455449033747054,0.3257536888122558,1.0,0.1311352252960205,79,0.1242241859436035,0.0,10.090690612792969,0.0253451110119014,0.0566048622131347,12.705289658856572,0.0039589405059814,0.004448547983141986,12.697216749191284,0,0,[],no,['cluster']
figure_category_basedmarkersize20_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,20,0.0681215387132064,0.3872032165527344,0.0633831670993801,0.348231554031372,0.0618186387173733,0.6279709339141846,0.0711324617447645,0.3414132595062256,0.0666396865658662,0.3862955570220947,0.0677481976922289,0.3959405422210693,0.0667443737102556,0.4181644916534424,0.0524672505667666,0.3576083183288574,0.0491285386597916,0.3185329437255859,0.06862794419379092,2.6412193775177,0.0644821375261538,0.3632905483245849,0.053516291620778,0.3889288902282715,1.0,0.1755673885345459,455,0.1093714237213134,0.0,0.1303515434265136,0.0253451110119014,0.0550510883331298,12.705289658856572,0.0040693283081054,0.0072106084790512105,11.741320848464966,0,0,[],no,['cluster']
figure_category_basedmarkersize50_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,50,0.0691650620438983,0.3466997146606445,0.0667118083867436,0.3410623073577881,0.0677066368754263,0.6615731716156006,0.0721012761760911,10.181249380111694,0.0695346083053576,0.3487317562103271,0.0707198210939549,0.3485414981842041,0.0688044588642677,0.3440220355987549,0.0555153456805295,0.3506288528442383,0.0531181744694194,0.4333083629608154,0.06927464655977589,2.725826978683472,0.0676777914938404,0.3768661022186279,0.0324027039497085,0.3894059658050537,1.0,0.2308950424194336,2631,0.1331484317779541,0.0,0.1309325695037841,0.0253451110119014,0.0530421733856201,12.705289658856572,0.0048565864562988,0.011650246633298807,13.164761543273926,0,0,[],no,['cluster']
figure_ascendingmarkersize10_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,10,0.0789331777028539,0.3284740447998047,0.0636764632791924,0.33514404296875,0.0430508287163972,0.6995937824249268,0.0797956704194823,0.3262648582458496,0.0681768295683767,0.3345968723297119,0.067370243499409,0.3402957916259765,0.0634494143835632,0.3283007144927978,0.0799778785746955,0.3339607715606689,0.1077899878997621,9.89923644065857,0.07922656438930376,2.506165027618408,0.0670320634373703,0.378117561340332,0.141244576545748,0.3262529373168945,1.0,0.1245648860931396,79,0.1039907932281494,0.0,0.1018660068511962,0.0253451110119014,0.052983283996582,12.705289658856572,0.00400972366333,0.004448547983141986,11.10041642189026,0,0,[],no,['cluster']
figure_ascendingmarkersize20_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,20,0.0904789642477955,0.3341212272644043,0.069824478931605,0.3818628787994385,0.0487398899623411,0.6679985523223877,0.0904895061059581,0.3297450542449951,0.0746883554914989,0.3304426670074463,0.072817526768991,0.321570873260498,0.0675287203714904,0.3177483081817627,0.0871518173845071,0.3197283744812011,0.1482187804055668,0.3234038352966308,0.09250559592173513,2.4279980659484863,0.0808885895745918,0.3426923751831054,0.1513313720574194,0.3453421592712402,1.0,0.1471707820892334,455,9.880789756774902,0.0,0.1195597648620605,0.0253451110119014,0.0631861686706543,12.705289658856572,0.0079834461212158,0.007210608479051211,12.08719563484192,0,0,[],no,['cluster']
figure_ascendingmarkersize50_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,50,0.0978473693030499,0.359541654586792,0.0742018038052108,0.3465132713317871,0.0526084333907038,0.6447598934173584,0.0974115104664541,0.3321893215179443,0.0791198366907339,0.3578879833221435,0.0755329452882875,0.3536341190338135,0.0698059117189352,0.3290398120880127,0.0905088456339311,0.3672289848327636,0.1984809443245616,0.3584103584289551,0.10251259233096233,2.625286817550659,0.0936880778768753,0.3737039566040039,0.1765260619431601,0.3435418605804443,1.0,0.1724908351898193,2631,0.1191976070404052,0.0,0.1020717620849609,0.0253451110119014,0.0631542205810546,12.705289658856572,0.0046184062957763,0.011650246633298804,12.319170236587524,0,0,[],no,['cluster']
figure_descendingmarkersize10_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,10,0.0414041652370761,0.3585875034332275,0.0517412579378923,0.3521542549133301,0.078488939574974,9.97223973274231,0.0414909338394805,0.3092470169067383,0.0483977683747559,0.3438215255737304,0.0493503228174355,0.3328449726104736,0.0622866286572743,0.3569307327270508,0.0395323259743951,0.3404388427734375,0.0307053038747718,0.3284246921539306,0.03952195483819165,2.608336925506592,0.0465642207221489,0.3535268306732178,0.0231711394298079,0.3713116645812988,1.0,0.1225817203521728,79,0.1046698093414306,0.0,0.1135601997375488,0.0253451110119014,0.0625309944152832,12.705289658856572,0.0039992332458496,0.004448547983141986,12.953804969787598,0,0,[],no,['cluster']
figure_descendingmarkersize20_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,20,0.0422506506389613,0.3394627571105957,0.0567172710137231,0.3816287517547607,0.0872933504619365,0.6664369106292725,0.0427082831075782,0.3651814460754394,0.05257779910148,0.3547646999359131,0.0552934609099495,0.3643686771392822,0.066897446843124,10.559290885925291,0.0424338990414736,0.3268091678619385,0.0261194768703272,0.3622400760650635,0.04011926864071247,2.6613690853118896,0.0457934033879913,0.3636670112609863,0.025099078290383,0.4114727973937988,1.0,0.1568272113800048,455,0.1208291053771972,0.0,0.1020047664642334,0.0253451110119014,0.0551292896270751,12.705289658856572,0.0039877891540527,0.007210608479051211,12.977485418319702,0,0,[],no,['cluster']
figure_descendingmarkersize50_n500-d5-c5-spr0.2-out0_GlimmerMDS_2,n500-d5-c5-spr0.2-out0_GlimmerMDS_2,500,5,50,0.0427590374116818,0.3482296466827392,0.0591111652015015,0.3442177772521972,0.0938863747171119,0.7292234897613525,0.043466136126735,0.3523886203765869,0.055098771856755,0.3408253192901611,0.0593807548055667,0.3995749950408935,0.0698856747486227,0.4057238101959228,0.0444309932141812,0.4111778736114502,0.0203643660498805,0.4034714698791504,0.04086075591259575,2.9669790267944336,0.0443608096109124,0.3926310539245605,0.0205393082747462,10.001688480377195,1.0,0.1701405048370361,2631,0.116999864578247,0.0,0.1016104221343994,0.0253451110119014,0.0554518699645996,12.705289658856572,0.005990982055664,0.011650246633298807,13.257131814956663,0,0,[],no,['cluster']
figure_category_basedmarkersize10_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,10,0.4321658476900316,0.3374927043914795,0.4527821490937214,0.3525331020355224,0.4613673775705335,0.5245866775512695,0.4162263016491832,0.3246543407440185,0.4304809033903193,0.3329701423645019,0.4449936245183553,0.3270957469940185,0.4147548436496917,0.3117425441741943,0.4544032267348358,0.3657369613647461,0.4919985638583039,0.3244416713714599,0.4502772729060055,2.7225468158721924,0.4436665159523532,0.3439016342163086,0.4339081215987185,0.3270702362060547,0.9965034965034965,0.1379249095916748,257,0.100193977355957,0.0,0.0964195728302002,0.0254403443853056,0.0688891410827636,10.602650573486343,0.0050594806671142,-,15.0,0,0,[],yes,['cluster' 'three_order']
figure_category_basedmarkersize20_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,20,0.4065699628432941,10.156514883041382,0.4311312576354622,0.3277573585510254,0.4511627952273948,0.5225317478179932,0.3924755755369337,0.3454833030700683,0.4076381071022684,0.3375236988067627,0.4259371064645424,0.318070650100708,0.4109083729507982,0.3293962478637695,0.4507779228414869,0.3524215221405029,0.4782123131165405,0.3258445262908935,0.39092635096209527,2.481117486953736,0.3891329552380398,0.3455700874328613,0.3879190482787101,0.3406822681427002,0.9965034965034965,0.13706636428833,1235,0.1078100204467773,0.0,0.1079380512237548,0.0254403443853056,0.0682635307312011,10.602650573486343,0.0050559043884277,-,15.0,0,0,[],yes,['cluster' 'three_order']
figure_category_basedmarkersize50_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,50,0.3882866004404287,0.3588616847991943,0.4208941149133742,0.3900346755981445,0.4553959428474855,0.6283414363861084,0.3788534636135572,0.4221489429473877,0.3960968747755002,0.3410978317260742,0.4171802722784423,0.4261095523834228,0.4169116477388014,10.569055795669556,0.4539394207403092,0.3408572673797607,0.3977950091935172,0.3242421150207519,0.34058087440114493,2.657630205154419,0.3366786285891229,0.3437182903289795,0.3229372446613199,0.3791372776031494,0.9965034965034965,0.1962208747863769,5758,0.1107478141784668,0.0,0.1035730838775634,0.0254403443853056,0.0764956474304199,10.602650573486343,0.0049970149993896,-,15.0,0,0,[],yes,['cluster' 'three_order']
figure_ascendingmarkersize10_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,10,0.4367811856545088,0.3559095859527588,0.4545757717738402,0.3781263828277588,0.4612202712564736,0.589792013168335,0.4181737583284542,0.3981921672821045,0.4312607276317306,0.3308939933776855,0.4451366380495836,0.3266901969909668,0.4118074504607311,0.3593223094940185,0.4548242187653382,0.3443470001220703,0.5037637764032834,0.3553926944732666,0.45912087835066295,2.690294027328491,0.4534709223346052,0.3464429378509521,0.4390332375345679,10.610512018203735,0.9965034965034965,0.132737398147583,257,0.1104001998901367,0.0,0.13519287109375,0.0254403443853056,0.1142783164978027,10.602650573486343,0.0050024986267089,-,15.0,1,0,[],yes,['cluster' 'three_order']
figure_ascendingmarkersize20_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,20,0.4138871176202652,0.3504383563995361,0.4326184692413489,0.3766205310821533,0.4521310906180931,0.5332469940185547,0.3956867245687911,0.3545393943786621,0.4087193168101726,0.3919200897216797,0.4262735913609157,0.3268537521362304,0.4120253788754712,0.3429341316223144,0.4531616739847776,0.3255472183227539,0.4972930593336465,0.3491272926330566,0.4016386121842369,2.4242360591888428,0.3997413389767164,0.4191720485687256,0.3975257566268236,0.3519816398620605,0.9965034965034965,0.1334621906280517,1235,0.1120522022247314,0.0,0.1028761863708496,0.0254403443853056,0.085193395614624,10.602650573486343,0.0052146911621093,-,15.0,1,0,[],yes,['cluster' 'three_order']
figure_ascendingmarkersize50_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,50,0.4136562367833413,10.710540533065796,0.4234101602324204,0.3372342586517334,0.444982421496361,0.5706393718719482,0.3943875375391081,0.3820419311523437,0.4052266538102875,0.325049877166748,0.4213038820840905,0.3468587398529053,0.4192039000334561,0.3757236003875732,0.4469544230040371,0.4103598594665527,0.5051280709688618,0.326653242111206,0.3898848040367804,2.547080039978028,0.390298055340285,0.3810837268829345,0.3968307899546759,0.3571255207061767,0.9965034965034965,0.1716368198394775,5758,0.1366934776306152,0.0,0.1283698081970214,0.0254403443853056,0.0855238437652587,10.602650573486343,0.0047652721405029,-,15.0,0,0,[],yes,['cluster' 'three_order']
figure_descendingmarkersize10_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,10,0.3917664000961425,0.356055736541748,0.4282777333566084,0.3362789154052734,0.4980773691487362,0.5527276992797852,0.4045144026496335,0.3140180110931396,0.4258210512125628,0.3779165744781494,0.4461094979591423,10.213377952575684,0.4148127940407567,0.4056644439697265,0.4075293757422974,0.3165645599365234,0.1430730820461446,0.3148562908172607,0.31931517626747385,2.6133697032928467,0.3237154961926788,0.3335411548614502,0.4187479089465139,0.3321988582611084,0.9965034965034965,0.1660158634185791,257,0.1045024394989013,0.0,0.1017665863037109,0.0254403443853056,0.0677695274353027,10.602650573486343,0.0050020217895507,0.007487860594787437,14.888701915740969,0,0,[],yes,['cluster' 'three_order']
figure_descendingmarkersize20_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,20,0.35962700225649,0.3241612911224365,0.4090572034710621,0.3796243667602539,0.4904851439201628,0.5914332866668701,0.3825353549050705,0.3357119560241699,0.4107285110258221,0.3244202136993408,0.4334966580012138,0.3393747806549072,0.4132043103696067,0.3537390232086181,0.3709132352925394,0.3415312767028808,0.1366307214439195,0.3166325092315674,0.3030342595889034,2.380364418029785,0.3075656079990145,10.461437940597534,0.4081544283793441,0.3721857070922851,0.9965034965034965,0.1344802379608154,1235,0.1024310588836669,0.0,0.0968647003173828,0.0254403443853056,0.0741193294525146,10.602650573486343,0.0051057338714599,-,15.0,0,0,[],yes,['cluster' 'three_order']
figure_descendingmarkersize50_olive_GlimmerMDS_2,olive_GlimmerMDS_2,572,3,50,0.3437800491577566,0.3371720314025879,0.4045258099918259,0.4098634719848633,0.4892163625833676,0.5748291015625,0.369036312668523,0.339923620223999,0.4014397352373003,0.3504638671875,0.4262568691170847,0.3530607223510742,0.4159151717518685,0.3640105724334717,0.3715996154457998,0.3401577472686767,0.1351704237791249,0.3382844924926758,0.289222895718798,2.457251787185669,0.2896259140291977,0.3609905242919922,0.3399150823292316,0.3911466598510742,0.9965034965034965,0.1614246368408203,5758,0.1085624694824218,0.0,0.0948169231414794,0.0254403443853056,0.0855441093444824,10.602650573486343,0.0055582523345947,-,15.0,0,0,[],yes,['cluster' 'three_order']
