ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,DistanceConsistency,DistanceConsistency_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize60_spambase_tsne.png,spambase_tsne,4601,2,60,0.1625626660287912,1.8672583103179927,0.9999921987593876,0.6127204895019531,0.2674114289957596,2.0045316219329834,0.1752858095959132,0.6432986259460449,0.1819841507286357,0.7343440055847168,0.1005823319287277,0.631298303604126,0.99998570806899,0.6271007061004639,0.1302757194602682,1.99704909324646,0.1050552054058412,0.6360061168670654,0.1072863842442474,1.959240436553955,0.0728187118919027,0.6227333545684814,0.999979217462851,1.844724416732788,0.0861141088052206,0.7789053916931152,0.0750038926027979,1.888213396072388,0.0760646551709849,0.7328395843505859,0.2403825255379265,1.5794775485992432,71689,0.2247521877288818,0.1245381438817648,0.144777774810791,0.0303055847531311,0.4430062770843506,1.349729538540183,0.0360045433044433,-,15.0,0.3101499673983917,0.0096616744995117,3492,451,377963,133574,"[{""category"": 1, ""number"": 451}]",['three_order'],['intersecting']
figure_category_based_markersize110_spambase_tsne.png,spambase_tsne,4601,2,110,0.1314020290173001,1.3695118427276611,0.999993613828603,1.2083399295806885,0.2213295916132338,1.4805526733398438,0.1421464689214689,1.3488693237304688,0.1471766502913432,1.4313831329345703,0.0851313113860258,1.249192714691162,0.9999891107202704,1.355982542037964,0.1132384751115472,1.4885687828063965,0.0892993006179442,1.3471505641937256,0.0911011325388836,1.4422404766082764,0.0629608494270249,1.2951366901397705,0.9999846076524936,1.3689429759979248,0.0760821188041461,1.558995246887207,0.0650974074879749,1.279815435409546,0.0659671168768604,1.3879632949829102,0.1651814822864594,0.6276400089263916,93682,0.4923164844512939,0.1245381438817648,0.4462730884552002,0.0303055847531311,0.5095694065093994,1.349729538540183,0.041194200515747,-,15.0,0.3101499673983917,0.0107383728027343,3838,655,800595,300280,"[{""category"": 1, ""number"": 655}]",['three_order'],['intersecting']
figure_category_based_markersize160_spambase_tsne.png,spambase_tsne,4601,2,160,0.1198506539644284,1.4104955196380615,0.9999945820909428,1.7427096366882324,0.2034544688049138,1.8104488849639893,0.1296858658577033,1.742316484451294,0.1339214512043015,1.722458839416504,0.0791026816482185,1.600142240524292,0.999991030141164,1.5601372718811035,0.1063783844271306,1.8495771884918213,0.083097721604972,1.635601282119751,0.0846515111438834,1.7281231880187988,0.0590323114552159,1.7343957424163818,0.999987478216618,1.7083003520965576,0.0720164970474412,1.8638558387756348,0.0611355013163403,1.7256863117218018,0.0618842028588775,1.8650474548339844,0.1301890893284068,0.8525779247283936,106630,0.8754842281341553,0.1245381438817648,0.372251033782959,0.0303055847531311,0.4917161464691162,1.349729538540183,0.0397624969482421,-,15.0,0.3101499673983917,0.0108170509338378,4000,808,1216897,463905,"[{""category"": 1, ""number"": 808}]",['three_order'],['intersecting']
figure_ascending_markersize10_spambase_tsne.png,spambase_tsne,4601,2,10,0.4199498335667188,0.8263516426086426,0.9999932218566392,0.7941479682922363,0.3655889593517626,0.9862275123596193,0.4281397381399718,0.8947722911834717,0.4147807416603316,1.0007390975952148,0.2230270302030157,0.7298374176025391,0.9999834828925398,0.8978877067565918,0.2006630042630098,1.085002899169922,0.2244743744607186,0.9398338794708252,0.2201501699570262,0.9809942245483398,0.1518306350573295,0.7394580841064453,0.9999737441181346,0.917412519454956,0.1382810867556406,1.1253130435943604,0.1521139978515795,0.8168206214904785,0.1498397695760149,0.8934495449066162,0.5770484677244078,0.7544310092926025,19137,0.5343849658966064,0.1245381438817648,0.3639504909515381,0.0303055847531311,0.4988613128662109,1.349729538540183,0.0400431156158447,-,15.0,0.3101499673983917,0.0101141929626464,1945,98,37826,9528,"[{""category"": 1, ""number"": 74}, {""category"": 0, ""number"": 24}]",['three_order'],['intersecting']
figure_ascending_markersize60_spambase_tsne.png,spambase_tsne,4601,2,60,0.2149524014878497,0.889868974685669,0.9999925216932144,1.2158057689666748,0.1302958908575128,1.2990102767944336,0.2175186210162539,1.0503971576690674,0.1990016813988055,1.152275800704956,0.1235775783996192,1.2309634685516355,0.9999862403338864,1.2564384937286377,0.0853573194973776,1.2784733772277832,0.1236126702183083,1.0822277069091797,0.1168016630271443,1.1902649402618408,0.0867154308070748,1.069798231124878,0.9999799590534696,1.2330505847930908,0.0634675841976015,1.4400982856750488,0.0863389083571224,1.1046404838562012,0.0826585591465201,1.2228407859802246,0.2403825255379265,0.5454292297363281,71689,0.7361173629760742,0.1245381438817648,0.4142498970031738,0.0303055847531311,0.4894921779632568,1.349729538540183,0.0382547378540039,-,15.0,0.3101499673983917,0.0104269981384277,3487,336,377963,161283,"[{""category"": 1, ""number"": 261}, {""category"": 0, ""number"": 75}]",['three_order'],['intersecting']
figure_ascending_markersize110_spambase_tsne.png,spambase_tsne,4601,2,110,0.1822951301836713,1.1292271614074707,0.9999938692577552,1.3830623626708984,0.0897397643905096,1.7456018924713137,0.182825462987579,1.4019310474395752,0.1638734398686089,1.5339314937591553,0.1083087334107895,1.4132661819458008,0.999989460570756,1.542314052581787,0.0638027095464769,1.6152818202972412,0.1078355198080601,1.404167890548706,0.1004909257589614,1.4951493740081787,0.0770408811419932,1.204549789428711,0.99998505192263,1.6560945510864258,0.0494968668750115,1.628554105758667,0.0764697468181425,1.453923225402832,0.0724636401881801,1.3073005676269531,0.1651814822864594,0.8882813453674316,93682,0.6093180179595947,0.1245381438817648,0.7425975799560547,0.0303055847531311,0.4866135120391845,1.349729538540183,0.039412498474121,-,15.0,0.3101499673983917,0.0103702545166015,3833,529,800595,395585,"[{""category"": 1, ""number"": 404}, {""category"": 0, ""number"": 125}]",['three_order'],['intersecting']
figure_ascending_markersize160_spambase_tsne.png,spambase_tsne,4601,2,160,0.1705591346332776,1.4493062496185305,0.999994790478534,1.5506031513214111,0.0731688087362283,2.151291608810425,0.1698383802439128,1.74723482131958,0.1506904340015129,1.6295530796051023,0.102337752619902,1.9969615936279297,0.9999912836059452,1.5451364517211914,0.0539522848763365,2.19230318069458,0.1015483791937387,1.526758909225464,0.0939283773956086,2.078566789627075,0.0730990902117588,1.5040364265441897,0.9999877767579528,2.012624263763428,0.0427299908120346,1.666468858718872,0.0724265295255138,1.697960376739502,0.068228190046594,2.133258104324341,0.1301890893284068,0.7282776832580566,106630,0.742518424987793,0.1245381438817648,0.8173153400421143,0.0303055847531311,0.476226806640625,1.349729538540183,0.0382864475250244,-,15.0,0.3101499673983917,0.0103890895843505,3989,684,1216897,644551,"[{""category"": 1, ""number"": 494}, {""category"": 0, ""number"": 190}]",['three_order'],['intersecting']
figure_descending_markersize10_spambase_tsne.png,spambase_tsne,4601,2,10,0.3176092972132711,0.9333410263061525,0.9999925301101616,0.6896417140960693,0.5782870141645731,1.3766939640045166,0.3231068975913735,0.7236745357513428,0.3530253242851682,1.0761501789093018,0.1857327711144911,1.0108146667480469,0.999982346052814,0.988490104675293,0.2535175637933495,1.20082426071167,0.1873338868774935,1.0373594760894775,0.1973588480964692,0.8463547229766846,0.1312398563951888,1.030458688735962,0.9999721622028958,1.032604455947876,0.1623441288133545,0.923729658126831,0.1319056901538062,1.0509207248687744,0.136964408085406,1.1305382251739502,0.5770484677244078,1.0050039291381836,19137,0.5246326923370361,0.1245381438817648,0.508249044418335,0.0303055847531311,0.4691896438598633,1.349729538540183,0.0377721786499023,-,15.0,0.3101499673983917,0.0100982189178466,1945,97,37826,8207,"[{""category"": 1, ""number"": 34}, {""category"": 0, ""number"": 63}]",['three_order'],['intersecting']
figure_descending_markersize60_spambase_tsne.png,spambase_tsne,4601,2,60,0.1296933831738576,1.282515525817871,0.9999917604108172,1.313859939575195,0.3278263781288314,1.5060112476348877,0.1341732956682237,1.3321456909179688,0.1524271638469453,1.1110849380493164,0.0858635440334437,1.319826364517212,0.9999851304485388,0.9953291416168212,0.1436077325282904,1.5145339965820312,0.0876035933487259,1.3413925170898438,0.0953089344424057,1.125434398651123,0.0641754652113705,1.3299357891082764,0.9999785005741731,1.341216802597046,0.0919419204255862,1.509601593017578,0.0650319125102496,1.0208775997161863,0.0693294676676348,1.4731435775756836,0.2403825255379265,0.667874813079834,71689,0.6330657005310059,0.1245381438817648,0.5283060073852539,0.0303055847531311,0.4715127944946289,1.349729538540183,0.0370054244995117,-,15.0,0.3101499673983917,0.0103921890258789,3489,432,377963,115424,"[{""category"": 1, ""number"": 189}, {""category"": 0, ""number"": 243}]",['three_order'],['intersecting']
figure_descending_markersize110_spambase_tsne.png,spambase_tsne,4601,2,110,0.1010569287365658,1.6195776462554932,0.9999932581839864,1.641079664230347,0.2836321810943947,1.4680845737457275,0.1051444176223382,1.6325922012329102,0.1208084392931562,1.3809270858764648,0.0702360961134798,1.624486207962036,0.999988676487194,1.352252960205078,0.1293912339400527,1.812334060668945,0.0720499828653811,1.679689884185791,0.0794282892082497,1.4032509326934814,0.0538213879769881,1.6215293407440186,0.9999840948323856,1.7261433601379397,0.0838131310859168,1.4720439910888672,0.0548011890846279,1.2616066932678225,0.0591632721621747,1.7442035675048828,0.1651814822864594,0.7519710063934326,93682,1.149505853652954,0.1245381438817648,0.1605279445648193,0.0303055847531311,0.4687955379486084,1.349729538540183,0.0365998744964599,-,15.0,0.3101499673983917,0.0098764896392822,3831,571,800595,258388,"[{""category"": 1, ""number"": 250}, {""category"": 0, ""number"": 321}]",['three_order'],['intersecting']
figure_descending_markersize160_spambase_tsne.png,spambase_tsne,4601,2,160,0.0901900190352057,1.9265599250793457,0.999994286956524,1.6310899257659912,0.2688179294995004,2.13039231300354,0.0941413675291129,1.6424343585968018,0.1087640602230768,1.6608874797821045,0.0639646612576392,1.9260449409484863,0.9999906858546078,1.5952465534210205,0.1246392965735997,2.1107566356658936,0.0658197493923963,1.5360610485076904,0.0730514915616373,2.054708480834961,0.0495550860577893,1.5502591133117676,0.9999870847786276,1.6341452598571775,0.0811272554968138,2.141451597213745,0.0505978290871671,1.9839370250701904,0.0549942014078028,1.6982908248901367,0.1301890893284068,0.831754207611084,106630,0.8383409976959229,0.1245381438817648,0.6221597194671631,0.0303055847531311,0.4765317440032959,1.349729538540183,0.0382544994354248,-,15.0,0.3101499673983917,0.0097513198852539,3988,691,1216897,398834,"[{""category"": 1, ""number"": 299}, {""category"": 0, ""number"": 392}]",['three_order'],['intersecting']
figure_category_based_markersize10_wine_pca.png,wine_pca,178,3,10,0.9679443425427364,0.2821598052978515,0.9546935614978695,0.707547664642334,0.9322055030404036,1.332322597503662,0.9722332073565312,0.7003264427185059,0.9616405575359545,0.6980874538421631,0.8971323854560448,1.0930275917053225,0.8872928270328457,0.7237372398376465,0.849477328060896,0.9481484889984132,0.90985349289446,0.7196311950683594,0.900789298515848,0.7035553455352783,0.8359749224373771,0.694317102432251,0.8287814074272595,1.1159532070159912,0.780235651920982,0.9469718933105468,0.8549958742699889,1.132601022720337,0.8471808861657598,0.7218337059020996,0.9887640449438202,0.5784831047058105,57,0.5693905353546143,0.0,0.5789945125579834,0.0305225057411126,0.0268716812133789,15.67753112079269,0.0023815631866455,0.011355337655251603,2.1201770305633545,0.2752808988764045,0.0008242130279541,2,0,61,13,[],['cluster'],['intersecting']
