Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_descendingmarkersize60_JavierGeneratedData_3dinterleaved_4classes_umap,JavierGeneratedData_3dinterleaved_4classes_umap,400,4,60,0.5043106266170314,0.31480884552001953,0.5487000217988451,0.34589052200317383,0.5618270118626094,0.5779423713684082,0.5375327781692048,0.3099241256713867,0.5440001482577317,5.761697292327881,0.5525,0.11917543411254883,8195,0.11089873313903809,0.015,0.09567451477050781,0.027850822493173777,0.03808474540710449,1.7550150730190375,0.0,0.07604205075949245,7.169631004333496,31,0,[]
figure_descendingmarkersize100_JavierGeneratedData_3dinterleaved_4classes_umap,JavierGeneratedData_3dinterleaved_4classes_umap,400,4,100,0.47866869237934395,0.351452112197876,0.5332084836704343,0.3398869037628174,0.5542720581023414,0.5789358615875244,0.5198911697511213,0.3518214225769043,0.5281766447383817,0.3360152244567871,0.4975,0.11040806770324707,10975,0.11572766304016113,0.015,0.1064598560333252,0.027850822493173777,0.029498815536499023,1.7550150730190375,0.0,0.0898318852874747,13.75178575515747,32,0,[]
figure_descendingmarkersize150_JavierGeneratedData_3dinterleaved_4classes_umap,JavierGeneratedData_3dinterleaved_4classes_umap,400,4,150,0.4581031999344233,0.36763596534729004,0.523697407064983,0.3602159023284912,0.5504015997053828,0.5969738960266113,0.5054233206719544,0.32967448234558105,0.5169094498453541,0.3469560146331787,0.4725,0.1088724136352539,14483,0.1157834529876709,0.015,0.1129755973815918,0.027850822493173777,0.026763200759887695,1.7550150730190375,0.0,0.1053715750176885,8.525574207305908,32,0,[]
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,10,0.9077799034987879,0.29532909393310547,0.9210431416278305,0.3106701374053955,0.9526116744233255,0.6015751361846924,0.8563161298596584,5.991598606109619,0.8819039710303153,0.3114020824432373,0.996,0.11191868782043457,172,0.11368727684020996,0.0,0.10055685043334961,0.030493344821561384,0.04203152656555176,10.68275460464017,0.010663270950317383,0.00686252055565253,10.344750881195068,1,0,[]
figure_category_basedmarkersize60_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,60,0.6201143962329169,0.34005188941955566,0.6445787816848295,0.3432021141052246,0.6807915469655945,0.6371724605560303,0.5181413238902015,0.31491684913635254,0.5523579482554921,0.3161032199859619,0.992,0.17744684219360352,5241,0.10011768341064453,0.0,0.11318540573120117,0.030493344821561384,0.038071393966674805,10.68275460464017,0.01540827751159668,-,15,1,0,[]
figure_category_basedmarkersize100_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,100,0.4807425647002468,0.3400120735168457,0.5052870464442072,0.37808799743652344,0.5304952070403874,0.6506774425506592,0.38566122195403796,0.34078264236450195,0.4141293301402742,0.3385899066925049,0.986,0.20670771598815918,13552,0.12090492248535156,0.0,0.11904430389404297,0.030493344821561384,0.049996376037597656,10.68275460464017,0.0,0.02156938034911952,11.957942724227905,2,0,[]
figure_category_basedmarkersize150_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,150,0.34880172409064214,0.3895547389984131,0.3716484067422092,0.3916811943054199,0.3869765808357094,0.6803946495056152,0.27872433329807966,0.38576483726501465,0.29719069326316216,6.4529571533203125,0.934,0.23039674758911133,31845,0.13309788703918457,0.0,0.1046900749206543,0.030493344821561384,0.04615187644958496,10.68275460464017,0.0,0.029047371366504586,13.53227972984314,7,2,"[{'category': 0, 'number': 2}]"
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,10,0.9157001157873512,0.3195466995239258,0.9206777048683163,0.3096923828125,0.9235501384168321,0.6136846542358398,0.8927206461759745,0.32946062088012695,0.9080527606318147,0.3053932189941406,0.996,0.1278698444366455,172,0.13265132904052734,0.0,0.12364983558654785,0.03049334482156139,0.045099496841430664,10.68275460464017,0.0,-,15,1,0,[]
figure_ascendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,60,0.6556650200287684,0.3440985679626465,0.6466220737191656,0.3420979976654053,0.6102188499850337,0.6382808685302734,0.6127626568942839,0.33905768394470215,0.6232902834229905,0.30777573585510254,0.992,0.17649626731872559,5241,0.11720013618469238,0.0,0.09967327117919922,0.03049334482156139,0.051430702209472656,10.68275460464017,0.0,0.016218695760891775,11.355153560638428,1,0,[]
figure_ascendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,100,0.5258000441782111,0.3605837821960449,0.5082419920355234,0.34760117530822754,0.45920986531606667,0.653376579284668,0.4844338265240091,0.34357500076293945,0.48866235584204143,6.226944208145142,0.986,0.20893144607543945,13552,0.11814999580383301,0.0,0.1003413200378418,0.03049334482156139,0.05109596252441406,10.68275460464017,0.0,0.021569380349119514,12.109787225723267,1,0,[]
figure_ascendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,150,0.3989736880920489,0.3981151580810547,0.3750409305667024,0.39331793785095215,0.3228423164167914,0.6728768348693848,0.37054623651757745,0.38018274307250977,0.36515918382292345,0.38082289695739746,0.934,0.23013520240783691,31845,0.11274528503417969,0.0,0.1018519401550293,0.03049334482156139,0.04801297187805176,10.68275460464017,0.0017004013061523438,0.029047371366504583,13.240421056747437,2,0,[]
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,10,0.9013389270321334,6.217242002487183,0.9175982738544383,0.3115198612213135,0.9618963176946576,0.5895826816558838,0.8748198456607119,0.31026577949523926,0.8976396582848469,0.3051309585571289,0.996,0.11960959434509277,172,0.11153244972229004,0.0,0.1039896011352539,0.030493344821561384,0.04318666458129883,10.68275460464017,0.0,0.00686252055565253,10.039521932601929,1,0,[]
figure_descendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,60,0.5887782294638064,0.3298680782318115,0.6351842181145856,0.3578073978424072,0.741341361573901,0.6566629409790039,0.5485496177753889,0.3235766887664795,0.5808969284237193,0.34435153007507324,0.992,5.927589654922485,5241,0.11774492263793945,0.0,0.10241389274597168,0.030493344821561384,0.05536532402038574,10.68275460464017,0.0,0.01621869576089177,11.37250828742981,1,0,[]
figure_descendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,100,0.44204768684335927,0.36049818992614746,0.4939013011889185,0.3683905601501465,0.6091864672234624,0.6430394649505615,0.4170344855855842,0.36899733543395996,0.4450433010700777,0.34294700622558594,0.986,0.2067279815673828,13552,0.11895108222961426,0.0,0.10220956802368164,0.030493344821561384,0.039319515228271484,10.68275460464017,0.01079702377319336,0.021569380349119517,12.018665552139282,2,0,[]
figure_descendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_pca,JavierGeneratedData_3dinterleaved_5classes_pca,500,5,150,0.31180533721145565,6.360220909118652,0.36079294249760463,0.37532567977905273,0.4656704536967613,0.6863181591033936,0.30682725608220385,0.3838663101196289,0.3252030272081988,0.3767530918121338,0.934,0.21810269355773926,31845,0.13865184783935547,0.0,0.10450577735900879,0.030493344821561384,0.047451019287109375,10.68275460464017,0.0,0.02904737136650459,13.522980213165283,5,2,"[{'category': 0, 'number': 2}]"
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,10,0.9348834619860956,0.3207077980041504,0.9386705376766674,0.32346463203430176,0.943760741331989,0.6558372974395752,0.9310551185578323,0.30579304695129395,0.9353286996267915,0.29669857025146484,0.998,6.339474201202393,483,0.1175837516784668,0.0,0.10898637771606445,0.029895262332509692,0.04110407829284668,4.785835472312256,0.004568338394165039,0.011112920137748492,10.14707899093628,1,0,[]
figure_category_basedmarkersize60_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,60,0.6681453927831553,0.3499176502227783,0.6711363060398625,0.34261107444763184,0.6619895054373902,0.6485581398010254,0.6585018957536681,0.33542728424072266,0.6639915377998795,0.34775853157043457,0.94,0.1262364387512207,14644,0.11805081367492676,0.0,0.10550975799560547,0.029895262332509692,0.0338139533996582,4.785835472312256,0.011565446853637695,0.032627121511347494,11.283138513565063,9,0,[]
figure_category_basedmarkersize100_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,100,0.5963116857145676,0.34865450859069824,0.594350521278683,6.223578691482544,0.5819807836140027,0.6557497978210449,0.5900708370796393,0.3481764793395996,0.5918021359820127,0.34644246101379395,0.782,0.12672853469848633,25690,0.11850333213806152,0.0,0.11034274101257324,0.029895262332509692,0.04129838943481445,4.785835472312256,0.004076480865478516,0.04299586065692134,11.965707063674927,33,0,[]
figure_category_basedmarkersize150_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,150,0.5601855069748056,0.3879382610321045,0.5545363324047938,0.3827333450317383,0.5424016328805038,0.7012197971343994,0.5559067405161523,0.4178755283355713,0.5549511460911647,0.35827183723449707,0.564,0.14223122596740723,36661,6.185794830322266,0.0,0.11165475845336914,0.029895262332509692,0.04095816612243652,4.785835472312256,0.0021119117736816406,0.055634154765615576,13.339490413665771,77,0,[]
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,10,0.9361991736425302,0.3230020999908447,0.9388695727431153,0.3264627456665039,0.9407010511213434,0.6407246589660645,0.9315574366892717,0.3005683422088623,0.9356277491897566,0.3520090579986572,0.998,0.13438963890075684,483,0.11252999305725098,0.0,0.11635684967041016,0.029895262332509692,0.040126800537109375,4.785835472312256,0.0018095970153808594,0.011112920137748492,9.995596647262573,0,0,[]
figure_ascendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,60,0.6882904097568094,0.3512580394744873,0.6724335861635327,6.22182035446167,0.6338846829750591,0.631507396697998,0.6664914282023048,0.3565866947174072,0.6678541201765278,0.33615946769714355,0.94,0.13848376274108887,14644,0.11651730537414551,0.0,0.10492205619812012,0.029895262332509692,0.03636670112609863,4.785835472312256,0.0,0.03262712151134747,11.31973385810852,1,0,[]
figure_ascendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,100,0.6273318223644703,0.36318445205688477,0.596261637383485,0.3850135803222656,0.535148394910558,0.7251913547515869,0.6027318124570571,0.3494429588317871,0.597820653114564,0.3628883361816406,0.782,0.12688636779785156,25690,6.074384927749634,0.0,0.11049294471740723,0.029895262332509692,0.03960537910461426,4.785835472312256,0.0,0.04299586065692132,12.070998907089233,7,0,[]
figure_ascendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,150,0.601095484694728,0.3893699645996094,0.5571633628109018,0.37909936904907227,0.4707998693683131,0.6802308559417725,0.5727329541368326,0.3861844539642334,0.5631137385343697,0.3682429790496826,0.564,0.12802886962890625,36661,0.1325671672821045,0.0,0.10462260246276855,0.029895262332509692,0.04008078575134277,4.785835472312256,0.0,0.05563415476561559,13.257656335830688,34,0,[]
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,10,0.9328846919028843,0.31678032875061035,0.9385794904724429,0.3150768280029297,0.9472110080193787,6.310725450515747,0.9305311419813397,0.31414008140563965,0.9350407111498507,0.3109579086303711,0.998,0.1072378158569336,483,0.10828614234924316,0.0,0.10882711410522461,0.029895262332509692,0.03920865058898926,4.785835472312256,0.0,0.011112920137748492,10.06220006942749,0,0,[]
figure_descendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,60,0.6473816657019257,0.3931005001068115,0.6702544897746026,0.34204816818237305,0.6854331030640242,0.652411699295044,0.6499553865437776,0.3540384769439697,0.6602931189737324,0.35330986976623535,0.94,0.14164280891418457,14644,0.11447334289550781,0.0,6.12807822227478,0.029895262332509692,0.04309439659118652,4.785835472312256,0.0,0.03262712151134751,11.476138353347778,0,0,[]
figure_descendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,100,0.5643992006163497,0.36495208740234375,0.5930538870980286,0.3690454959869385,0.6139326909161904,0.6538150310516357,0.5758501506290294,0.3604750633239746,0.586065131844697,0.3437540531158447,0.782,0.13717007637023926,25690,0.1233973503112793,0.0,0.10598397254943848,0.029895262332509692,0.03371286392211914,4.785835472312256,0.011861562728881836,0.04299586065692132,12.15067720413208,0,0,[]
figure_descendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_tsne,JavierGeneratedData_3dinterleaved_5classes_tsne,500,5,150,0.5157453412397146,0.3708157539367676,0.5528597604010537,0.3987081050872803,0.5830735106860698,0.6969177722930908,0.534526181657635,6.24608850479126,0.5468324232607571,0.3867225646972656,0.564,0.12006092071533203,36661,0.13298344612121582,0.0,0.11314105987548828,0.029895262332509692,0.03651571273803711,4.785835472312256,0.0,0.05563415476561556,13.519781827926636,0,0,[]
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,10,0.6568480324559943,0.30977392196655273,0.660536872171844,0.32950639724731445,0.6373251042080619,0.6067972183227539,0.6442474008829948,0.29714107513427734,0.6486429690162674,0.3370492458343506,0.72,0.10645389556884766,2093,0.1174776554107666,0.032,0.10580563545227051,0.028122881021283817,0.0331416130065918,1.4345618331743195,0.010550975799560547,-,15,66,0,[]
figure_category_basedmarkersize60_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,60,0.536282932571226,0.33890652656555176,0.5350109334395163,0.347170352935791,0.5175793687318624,0.6885757446289062,0.534591629834954,0.31573987007141113,0.5343835790410025,0.31237220764160156,0.444,0.11043381690979004,8766,0.11663937568664551,0.032,0.11136865615844727,0.028122881021283817,0.041481971740722656,1.4345618331743195,0.0031185150146484375,0.07631177480538548,11.925676584243774,134,0,[]
figure_category_basedmarkersize100_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,100,0.5256416125126542,0.34473490715026855,0.5240078975237572,0.36421823501586914,0.5127499769652057,0.6374504566192627,0.5254501608330062,0.3366553783416748,0.5242195592641832,0.3305056095123291,0.398,5.950878620147705,11402,0.11008358001708984,0.032,0.11596155166625977,0.028122881021283817,0.0402677059173584,1.4345618331743195,0.0,0.08984696051383052,12.15231204032898,148,0,[]
figure_category_basedmarkersize150_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,150,0.5188318178628806,0.373934268951416,0.5182219556919889,0.3729572296142578,0.5130374573917573,0.7082388401031494,0.5193721739672134,0.38294267654418945,0.5179052356812762,0.37392759323120117,0.376,0.11710071563720703,14746,0.12565279006958008,0.032,0.10453939437866211,0.028122881021283817,0.0357973575592041,1.4345618331743195,0.008311748504638672,0.10540904336680325,13.27288007736206,166,0,[]
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,10,0.6684759402130249,6.244473695755005,0.6610425729936671,0.31984686851501465,0.6044810145024732,0.6372780799865723,0.6477088111408487,0.309828519821167,0.6503639245423523,0.2970752716064453,0.72,0.1108243465423584,2093,0.11385607719421387,0.032,0.10245800018310547,0.02812288102128382,0.03931021690368652,1.4345618331743195,0.011159420013427734,0.04308378378055599,10.082704544067383,52,0,[]
figure_ascendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,60,0.5721998524170664,0.3433511257171631,0.5361654115455662,0.3455545902252197,0.408403559140335,0.6372532844543457,0.5484254912362809,0.335482120513916,0.5409504494347525,0.3272840976715088,0.444,0.1121664047241211,8766,6.296146631240845,0.032,0.11908435821533203,0.02812288102128382,0.04040074348449707,1.4345618331743195,0.0,0.07631177480538553,11.722929954528809,73,0,[]
figure_ascendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,100,0.5696881455974993,0.35367441177368164,0.5254621475380914,0.3828308582305908,0.36215362424672637,0.6621928215026855,0.5421821843422236,0.3720986843109131,0.5325518555416714,0.3817873001098633,0.398,0.11085677146911621,11402,0.11754131317138672,0.032,0.10349154472351074,0.02812288102128382,0.039963483810424805,1.4345618331743195,0.0010323524475097656,0.0898469605138309,11.984869480133057,86,0,[]
figure_ascendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,150,0.57084756272739,0.3828425407409668,0.5199458095346616,0.4149363040924072,0.30699176597071665,6.9562904834747314,0.5395783588015536,0.377652645111084,0.5284215288992236,0.36738014221191406,0.376,0.10927605628967285,14746,0.14127111434936523,0.032,0.10323691368103027,0.02812288102128382,0.0433201789855957,1.4345618331743195,0.011112451553344727,0.1054090433668034,13.363855600357056,108,0,[]
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,10,0.6415005998561005,0.3283238410949707,0.6599726013736357,0.3034660816192627,0.6548088520811188,0.6035299301147461,0.6386471405723094,0.29369139671325684,0.6462134906002697,0.35223984718322754,0.72,0.10975337028503418,2093,0.11426234245300293,0.032,6.002073526382446,0.028122881021283817,0.05463099479675293,1.4345618331743195,0.0009799003601074219,0.04308378378055599,10.207895994186401,51,0,[]
figure_descendingmarkersize60_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,60,0.4943310262819498,0.34793591499328613,0.5340334597835978,0.35472917556762695,0.5452392778874738,0.7315046787261963,0.5146388265589594,0.32688236236572266,0.5269128693156572,0.3408994674682617,0.444,0.13262653350830078,8766,0.1135261058807373,0.032,0.11199545860290527,0.028122881021283817,0.03716444969177246,1.4345618331743195,0.0,0.07631177480538547,11.410305738449097,54,0,[]
figure_descendingmarkersize100_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,100,0.473422288701668,0.3580496311187744,0.5232589706985622,0.3398263454437256,0.5393217006106117,0.6483581066131592,0.4985574728832768,7.028369426727295,0.5145974169981666,0.3978252410888672,0.398,0.10418558120727539,11402,0.11521077156066895,0.032,0.11876964569091797,0.028122881021283817,0.03275465965270996,1.4345618331743195,0.0,0.08984696051383072,12.177733182907104,55,0,[]
figure_descendingmarkersize150_JavierGeneratedData_3dinterleaved_5classes_umap,JavierGeneratedData_3dinterleaved_5classes_umap,500,5,150,0.4552714057089913,0.36921191215515137,0.5178676853916859,0.3885481357574463,0.5385618671053493,0.678718090057373,0.48464876135856927,0.3591320514678955,0.5058612186029492,0.3818480968475342,0.376,0.12471413612365723,14746,0.14168953895568848,0.032,0.10105466842651367,0.028122881021283817,0.04213547706604004,1.4345618331743195,0.004133462905883789,-,15,55,0,[]
figure_category_basedmarkersize10_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,10,0.8459386213388767,0.3034207820892334,0.8673703725251942,0.31778645515441895,0.898028633484388,0.5475246906280518,0.8493554265753487,0.3206157684326172,0.8638891512264271,0.3065185546875,0.9959677419354839,0.1187591552734375,210,0.10466241836547852,0.0,0.10701227188110352,0.03074720737470036,0.053861141204833984,10.640169663712818,0.002164602279663086,0.0074152098583520724,9.985856771469116,1,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize60_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,60,0.6310135691244959,0.3249835968017578,0.6727258801283,0.3328835964202881,0.7579368881397167,0.5126006603240967,0.6374620352266656,0.3620891571044922,0.6633299813541815,0.32074666023254395,0.9919354838709677,6.392765045166016,5510,0.10261845588684082,0.0,0.11334037780761719,0.03074720737470036,0.05259084701538086,10.640169663712818,0.0026438236236572266,0.01657722825380317,11.246184349060059,1,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize100_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,100,0.5221361471754337,0.3560926914215088,0.5642341242470845,0.35274481773376465,0.6607815071534644,0.5416626930236816,0.5283428354325665,0.34351325035095215,0.554987293708914,0.34316349029541016,0.9818548387096774,0.20105314254760742,13730,0.10438108444213867,0.0,0.1141972541809082,0.03074720737470036,0.05267667770385742,10.640169663712818,0.0,0.021579952624427145,11.62966537475586,2,2,"[{'category': 0, 'number': 2}]"
figure_category_basedmarkersize150_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,150,0.4019790641736182,0.3853170871734619,0.43853888788648354,6.710452079772949,0.5250145676271549,0.5549852848052979,0.408123069128838,0.4202878475189209,0.4313937720055653,0.36069369316101074,0.9637096774193549,0.23291420936584473,32342,0.12571454048156738,0.0,0.0989065170288086,0.03074720737470036,0.051569223403930664,10.640169663712818,0.0009984970092773438,0.028192383329736607,13.075636863708496,7,3,"[{'category': 0, 'number': 3}]"
figure_ascendingmarkersize10_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,10,0.8746156912303531,0.2975928783416748,0.8781513108386206,0.30941176414489746,0.8574435969894556,0.49815845489501953,0.8713776268637803,0.30486226081848145,0.8760906748200297,0.3063998222351074,0.9959677419354839,0.11520814895629883,210,0.1084449291229248,0.0,6.4283671379089355,0.030747207374700363,0.06059980392456055,10.640169663712816,0.010587930679321289,0.0074152098583520724,9.991526365280151,1,1,"[{'category': 0, 'number': 1}]"
figure_ascendingmarkersize60_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,60,0.6873259620219876,0.3219163417816162,0.6954804697400696,0.3179352283477783,0.6661109065400475,0.5120737552642822,0.6841816489204013,0.333895206451416,0.6903270797607723,0.3052983283996582,0.9919354838709677,0.18921947479248047,5510,0.10350441932678223,0.0,0.1177072525024414,0.030747207374700363,0.05072665214538574,10.640169663712816,0.0,0.016577228253803162,11.050032138824463,1,1,"[{'category': 0, 'number': 1}]"
figure_ascendingmarkersize100_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,100,0.5820559020378793,0.3558058738708496,0.5901074735880562,0.3654367923736572,0.5601984424143138,0.5671412944793701,0.5818417237708535,6.733852386474609,0.585721345093767,0.3491663932800293,0.9818548387096774,0.1800827980041504,13730,0.1264963150024414,0.0,0.10034728050231934,0.030747207374700363,0.044228315353393555,10.640169663712816,0.0,0.021579952624427152,12.570915937423706,1,1,"[{'category': 0, 'number': 1}]"
figure_ascendingmarkersize150_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,150,0.46057054219465465,0.39562320709228516,0.4651332443495828,0.402496337890625,0.42722453702314733,0.5732264518737793,0.4637230797792158,0.3883376121520996,0.46303182825209943,0.3812682628631592,0.9637096774193549,0.22384166717529297,32342,0.1354055404663086,0.0,0.10350322723388672,0.030747207374700363,0.04948592185974121,10.640169663712816,0.0046138763427734375,-,15,1,1,"[{'category': 0, 'number': 1}]"
figure_descendingmarkersize10_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,10,0.8092903819793791,0.3034703731536865,0.8493586185467006,0.31207871437072754,0.9470643644634118,0.4989285469055176,0.8144954555318793,0.29699206352233887,0.8424744719814345,0.3021581172943115,0.9959677419354839,0.11211442947387695,210,0.11910152435302734,0.0,0.09728550910949707,0.03074720737470036,0.05038309097290039,10.640169663712816,0.011112213134765625,0.0074152098583520724,9.836877584457397,1,1,"[{'category': 2, 'number': 1}]"
figure_descendingmarkersize60_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,60,0.5925490482179254,0.3349263668060303,0.6501573564565182,0.3361976146697998,0.8302086097748524,0.5088281631469727,0.6016519138462042,0.3254542350769043,0.6399474258743618,0.33103394508361816,0.9919354838709677,6.532940864562988,5510,0.1243894100189209,0.0,0.09896421432495117,0.03074720737470036,0.04423403739929199,10.640169663712816,0.0047724246978759766,0.01657722825380317,11.122483253479004,1,1,"[{'category': 2, 'number': 1}]"
figure_descendingmarkersize100_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,100,0.4802954839450121,0.3558206558227539,0.537344349245616,0.35927462577819824,0.7562748584167056,0.5337450504302979,0.4894683543977507,0.3600938320159912,0.5286625818689372,0.34145665168762207,0.9818548387096774,0.18263792991638184,13730,0.12195587158203125,0.0,0.10913586616516113,0.03074720737470036,0.052483320236206055,10.640169663712816,0.004942655563354492,0.021579952624427134,11.794267892837524,2,2,"[{'category': 2, 'number': 1}, {'category': 0, 'number': 1}]"
figure_descendingmarkersize150_ms_interleaved_120_240_3d_25_centeredClusters_pca,ms_interleaved_120_240_3d_25_centeredClusters_pca,496,3,150,0.35659474620025244,0.38259315490722656,0.40864120998088427,0.37239575386047363,0.6537745358588923,6.528308153152466,0.3653935014172377,0.3707289695739746,0.40172211525618284,0.3777425289154053,0.9637096774193549,0.22281718254089355,32342,0.11982417106628418,0.0,0.10724925994873047,0.03074720737470036,0.04287219047546387,10.640169663712816,0.0,0.02819238332973664,13.029295921325684,3,3,"[{'category': 2, 'number': 1}, {'category': 0, 'number': 2}]"
figure_category_basedmarkersize10_ms_interleaved_120_240_3d_25_centeredClusters_tsne,ms_interleaved_120_240_3d_25_centeredClusters_tsne,496,3,10,1.0,0.301555871963501,1.0,0.30667829513549805,1.0,0.5665781497955322,1.0,0.3169550895690918,1.0,0.29688286781311035,1.0,0.12845563888549805,0,0.12520790100097656,0.0,6.222259998321533,0.030216501814980104,0.044458627700805664,12.103689339800074,0.003977060317993164,0.0,9.87601900100708,0,0,[]
